small,medium,large
0.5571403632984584,0.6143330243548917,0.23564828156759177
0.23853270200197585,0.09197680800753005,0.0564652558441594
0.17626514823678008,0.039139942464316846,0.06285819859294861
0.17083465163705114,0.15997465754844598,0.0374085501243826
0.9640153161108174,0.6025043329645996,0.23681647494504432
0.21466029988550872,0.14350201436809584,0.11891011245552363
0.3884117727084231,0.21190073723391833,0.34290009582127823
0.3412103220480276,0.3122684692962139,0.20275801631942159
0.1784973526318936,0.1487904484010869,0.1802139964511298
0.33694051630300237,0.13814969410304911,0.0706477835028636
0.21571497274635476,0.2606943255996157,0.15139313239887997
0.1741609274467919,0.11121347727203101,0.23038095671472547
0.14131647222893662,0.24267414098903828,0.12225682982898434
0.1228748216672102,0.15580248735022906,0.05561380272683891
0.1401600863227941,0.1575043148968689,0.08806582345096103
0.17035841342749336,0.1782542579312576,0.11093843521393865
0.33039116196596297,0.19698763626547589,0.11661608633767173
0.5826719230099116,0.13079153733633575,0.08282972239067021
0.9626048045010975,0.283753607498511,0.21450219347025268
1.1678149989802478,1.323158349690857,0.7462045972606575
0.6552250715667469,0.7307487093094096,0.39608522045091377
0.19298077128405566,0.10172189079457894,0.030780920800680178
0.2230767197888781,0.07529332071135286,0.0962017655474483
0.6284765794316627,0.28249910939484835,0.1212489559329697
0.3531832826320169,0.11348854406969622,0.3004631558451365
1.275232793496798,0.2347477933526534,0.13932761402156757
0.18241145360116207,0.11970276943975477,0.18640142169533647
0.14466282618923287,0.3902437583892606,0.0633246935904026
0.03491411528921162,0.016314141639668378,0.0068287149697425775
0.42750652998074656,0.26933465564979997,0.26723435733401857
0.35102241301683534,0.24744388048202381,0.10110099532357708
0.18011076386210334,0.3440915173105168,0.08108118236123119
0.3453831160404661,0.2534955096034537,0.16270680126035586
0.21942890504760726,0.2349158007200458,0.13344085669723427
0.515629040372005,0.6242125319695333,0.22076256305081188
1.0689453205504833,0.7687148274908395,0.2007564703544631
0.2467450671711049,0.1309333100944059,0.2568721978195754
0.15759435497420782,0.25004167534643784,0.1688780157301153
0.1654452413040417,0.24274958394744317,0.07321943785154872
0.2525842593913694,0.06147037204209482,0.08493168112181593
0.26493043497612234,0.12760020677524153,0.13642726226862578
0.1614223925589613,0.16461483290004253,0.043042757562943734
0.16361827774926496,0.15559438940726977,0.14568199096538592
0.9425708883445623,0.26339240465495095,0.2563972770203691
0.14815991510477033,0.17231471830928058,0.0445799053832161
0.23618539796916593,0.09809980430691212,0.21061399952122883
0.5298337837539293,0.44250961538818956,0.2340767976202187
0.3420345495615038,0.3538601630680205,0.19972827484707523
0.4647473590612208,0.17073802632876323,0.19720475896974676
0.8150828925154201,0.28881558691500686,0.059368059650296345
0.3213875532546808,0.7602774044116813,0.22124947905831505
0.2956666974878317,0.229993230312175,0.10435598455478612
0.20092554671100515,0.17400185829683323,0.1875351367634721
0.3643063999079459,0.18036365689113154,0.14954996586675406
0.19726347288997204,0.10869503961839655,0.05669314238093648
0.3383315729042806,0.257973524134286,0.14801361844183702
0.029301261516593513,0.11374387015894172,0.06919017562177032
0.4100514071469661,0.1887695673667622,0.04027755797505961
0.204153535712976,0.13618038807726407,0.10429860968542926
0.23834481107951433,0.27900072434931644,0.10434910662297625
0.16062558682642702,0.10897498852136778,0.07449793261184823
0.17498736344532517,0.2208386840102321,0.027966779065536684
0.13014049505181902,0.11805070221271308,0.06429287001265038
0.03070489695528522,0.057128527771055815,0.017296151860136888
0.476522360357194,0.3204923407174647,0.11930943213883438
0.4136465763422166,0.2415193604902015,0.19611722663285036
0.16471088954494917,0.4607882096534013,0.104693228711767
0.25278189475466206,0.12618083661436685,0.12936622573397472
0.18842840999059263,0.15817646669529495,0.09703761209675577
0.38572945258601976,0.36193270659350674,0.24172177051696053
0.21727162960451096,0.17750930205147597,0.0828714117033087
0.21909030759888992,0.26649377099056437,0.14812951174644695
0.2035815916460706,0.24434696159732994,0.052891189445290365
0.3293868008277059,0.34616213979097665,0.13201253562510828
0.6602668408677346,0.38234889284831297,0.3450286418410542
0.5722039779138868,0.15089137254835805,0.06609438322266215
0.9505239147274551,0.16613102813607838,0.1066209036634973
0.5061288876004255,0.44235839571774704,0.10103023360898078
0.37268833597408957,0.44953701309532335,0.08500229625133215
0.7173810735876032,0.6917806793571799,0.37593975257186685
0.5468438946827519,0.17808800690727367,0.2849831470975914
0.3391473548999784,0.21750268324103672,0.096885525757898
0.12484018251780071,0.02799132558175188,0.07011014908675861
0.1351901547077432,0.23239906406888622,0.04985455597307009
0.17793859793164302,0.1318884148276993,0.0875271300519671
0.16919269140089455,0.18200104900643055,0.08210963492274459
0.39299732131985365,0.17746455580891052,0.07511888946464751
0.2463045761542162,0.24587854600576975,0.14977041511701827
0.19864890162352822,0.13418974805426842,0.10143987111587194
0.15424095767957624,0.05772184919078427,0.07229552967692143
0.20655523367531714,0.13402709213187336,0.11866341839777306
0.4064561357972707,0.3759105468834605,0.2592145909147803
0.5160055774758803,0.41731358605647983,0.29331735242340073
0.4723367383394361,0.4739598958003626,0.11041859120450681
0.2891720869902201,0.4054591396015894,0.25884015313567943
0.3485091876682418,0.3885439077002957,0.27244591978524113
0.21477585330649163,0.1430049224618415,0.12596449097327422
0.40829339854826685,0.28039931833154697,0.2715968271604652
0.4326776724665251,0.1505865308590728,0.23394278716295958
0.22056245859494084,0.18951392765484343,0.06909308918147872
1.084130210798321,0.7404706750003243,0.18647667980621918
0.0722899567681452,0.06460241200511518,0.053661187546822475
0.29055859229811176,0.2338407991483109,0.17009522624357487
0.47789440131418814,0.5081571632508712,0.19217682137241354
0.1910990810902149,0.1774232387288066,0.1543110781112773
