Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
605.8000       -5912.38     -5978.42        66.04   297.7
605.8500       -5909.25     -5975.54        66.29   298.9
605.9000       -5909.26     -5975.12        65.86   296.9
605.9500       -5910.56     -5977.28        66.72   300.8
606.0000       -5910.64     -5976.01        65.37   294.7
606.0500       -5908.94     -5976.78        67.84   305.8
606.1000       -5912.80     -5978.24        65.44   295.0
606.1500       -5913.95     -5979.93        65.98   297.4
606.2000       -5909.78     -5977.29        67.52   304.4
606.2500       -5911.66     -5975.68        64.02   288.6
606.3000       -5911.17     -5977.92        66.75   300.9
606.3500       -5908.11     -5974.46        66.35   299.1
606.4000       -5910.46     -5976.44        65.99   297.5
606.4500       -5909.96     -5975.89        65.93   297.2
606.5000       -5908.63     -5974.92        66.29   298.8
606.5500       -5908.33     -5977.16        68.84   310.3
606.6000       -5911.27     -5975.73        64.46   290.6
606.6500       -5909.62     -5976.49        66.87   301.5
606.7000       -5907.61     -5975.22        67.61   304.8
606.7500       -5909.75     -5976.66        66.92   301.7
606.8000       -5910.68     -5976.08        65.40   294.8
606.8500       -5909.76     -5975.88        66.13   298.1
606.9000       -5910.54     -5976.45        65.91   297.1
606.9500       -5910.14     -5975.88        65.74   296.4
607.0000       -5910.65     -5976.53        65.88   297.0
607.0500       -5908.55     -5974.91        66.36   299.2
607.1000       -5908.36     -5974.50        66.14   298.2
607.1500       -5908.77     -5974.38        65.61   295.8
607.2000       -5910.53     -5978.22        67.69   305.2
607.2500       -5910.31     -5976.85        66.54   300.0
607.3000       -5908.44     -5976.23        67.79   305.6
607.3500       -5913.74     -5979.80        66.06   297.8
607.4000       -5911.53     -5978.95        67.41   303.9
607.4500       -5909.51     -5976.59        67.07   302.4
607.5000       -5909.78     -5976.93        67.15   302.8
607.5500       -5909.49     -5976.00        66.51   299.8
607.6000       -5907.78     -5973.50        65.73   296.3
607.6500       -5906.01     -5973.93        67.93   306.2
607.7000       -5913.40     -5978.60        65.21   294.0
607.7500       -5908.84     -5976.08        67.24   303.1
607.8000       -5907.99     -5974.35        66.37   299.2
607.8500       -5911.00     -5975.55        64.55   291.0
607.9000       -5906.62     -5973.93        67.31   303.5
607.9500       -5909.43     -5975.03        65.60   295.7
608.0000       -5910.43     -5975.99        65.56   295.6
608.0500       -5910.70     -5977.33        66.63   300.4
608.1000       -5909.52     -5976.82        67.30   303.4
608.1500       -5910.05     -5976.82        66.77   301.0
608.2000       -5909.89     -5976.59        66.69   300.7
608.2500       -5907.93     -5976.38        68.45   308.6
608.3000       -5913.30     -5978.53        65.23   294.1
608.3500       -5911.34     -5978.69        67.35   303.6
608.4000       -5908.06     -5975.76        67.70   305.2
608.4500       -5911.07     -5976.47        65.40   294.8
608.5000       -5911.36     -5976.37        65.01   293.1
608.5500       -5908.43     -5975.55        67.11   302.6
608.6000       -5911.00     -5978.73        67.73   305.3
608.6500       -5910.45     -5977.03        66.58   300.2
608.7000       -5907.07     -5974.83        67.76   305.5
608.7500       -5910.89     -5976.04        65.14   293.7
608.8000       -5911.75     -5977.09        65.34   294.6
608.8500       -5908.11     -5975.02        66.91   301.7
608.9000       -5910.88     -5976.59        65.70   296.2
608.9500       -5911.46     -5979.67        68.21   307.5
609.0000       -5910.81     -5976.96        66.16   298.3
609.0500       -5910.20     -5976.71        66.52   299.9
609.1000       -5908.36     -5976.07        67.71   305.2
609.1500       -5911.89     -5977.25        65.36   294.7
609.2000       -5913.23     -5978.87        65.64   295.9
609.2500       -5907.36     -5976.93        69.56   313.6
609.3000       -5911.25     -5977.40        66.15   298.2
609.3500       -5912.25     -5976.89        64.64   291.4
609.4000       -5908.21     -5975.96        67.74   305.4
609.4500       -5912.05     -5978.57        66.52   299.9
609.5000       -5914.11     -5979.21        65.10   293.5
609.5500       -5909.03     -5977.57        68.53   309.0
609.6000       -5910.44     -5976.91        66.47   299.7
609.6500       -5911.77     -5977.25        65.49   295.2
609.7000       -5907.43     -5975.29        67.86   305.9
609.7500       -5910.35     -5977.90        67.55   304.5
609.8000       -5915.33     -5978.66        63.33   285.5
609.8500       -5908.05     -5975.47        67.42   303.9
609.9000       -5907.09     -5971.52        64.43   290.5
609.9500       -5908.81     -5975.13        66.33   299.0
610.0000       -5911.00     -5977.22        66.22   298.5
610.0500       -5912.93     -5977.69        64.76   292.0
610.1000       -5912.75     -5976.30        63.55   286.5
610.1500       -5908.79     -5973.94        65.15   293.7
610.2000       -5910.28     -5977.03        66.76   301.0
610.2500       -5916.84     -5980.25        63.41   285.9
610.3000       -5909.28     -5976.08        66.81   301.2
610.3500       -5907.85     -5975.71        67.86   305.9
610.4000       -5914.84     -5979.27        64.43   290.5
610.4500       -5911.72     -5978.12        66.40   299.3
610.5000       -5909.24     -5974.04        64.80   292.1
610.5500       -5909.48     -5977.18        67.70   305.2
610.6000       -5913.18     -5978.51        65.33   294.5
610.6500       -5909.89     -5977.47        67.58   304.7
610.7000       -5909.68     -5978.34        68.66   309.5
610.7500       -5913.07     -5978.82        65.75   296.4
610.8000       -5910.85     -5977.29        66.44   299.5
610.8500       -5910.58     -5976.34        65.76   296.5
610.9000       -5910.68     -5976.29        65.61   295.8
610.9500       -5910.20     -5977.97        67.77   305.5
611.0000       -5911.86     -5977.69        65.83   296.8
611.0500       -5909.53     -5976.84        67.32   303.5
611.1000       -5906.52     -5976.35        69.83   314.8
611.1500       -5913.61     -5977.69        64.09   288.9
611.2000       -5913.68     -5977.80        64.13   289.1
611.2500       -5905.22     -5974.94        69.72   314.3
611.3000       -5910.00     -5976.07        66.07   297.9
611.3500       -5912.80     -5978.52        65.72   296.3
611.4000       -5908.60     -5977.02        68.42   308.5
611.4500       -5905.30     -5975.66        70.36   317.2
611.5000       -5910.93     -5977.56        66.63   300.4
611.5500       -5909.49     -5975.57        66.08   297.9
611.6000       -5907.25     -5975.08        67.83   305.8
611.6500       -5912.15     -5977.37        65.22   294.1
611.7000       -5910.50     -5977.67        67.17   302.8
611.7500       -5913.29     -5979.11        65.82   296.7
611.8000       -5912.37     -5981.00        68.63   309.4
611.8500       -5912.84     -5977.32        64.48   290.7
611.9000       -5908.35     -5974.02        65.67   296.1
611.9500       -5909.37     -5976.71        67.34   303.6
612.0000       -5912.29     -5978.96        66.67   300.6
612.0500       -5911.99     -5978.03        66.03   297.7
612.1000       -5907.66     -5976.63        68.97   310.9
612.1500       -5908.84     -5976.54        67.70   305.2
612.2000       -5912.85     -5978.79        65.95   297.3
612.2500       -5909.48     -5978.54        69.07   311.4
612.3000       -5912.22     -5977.77        65.55   295.5
612.3500       -5911.54     -5978.06        66.52   299.9
612.4000       -5910.82     -5977.95        67.13   302.7
612.4500       -5912.49     -5978.87        66.38   299.3
612.5000       -5912.10     -5977.70        65.61   295.8
612.5500       -5909.79     -5976.78        66.99   302.0
612.6000       -5908.97     -5976.42        67.46   304.1
612.6500       -5911.74     -5978.43        66.70   300.7
612.7000       -5911.89     -5976.90        65.01   293.1
612.7500       -5907.30     -5975.07        67.77   305.5
612.8000       -5910.73     -5975.95        65.23   294.1
612.8500       -5912.82     -5977.90        65.08   293.4
612.9000       -5904.62     -5974.21        69.59   313.7
612.9500       -5910.32     -5977.90        67.58   304.7
613.0000       -5915.93     -5979.32        63.38   285.8
613.0500       -5908.27     -5975.43        67.15   302.8
613.1000       -5907.25     -5974.29        67.04   302.2
613.1500       -5910.10     -5975.26        65.16   293.8
613.2000       -5907.00     -5974.26        67.27   303.3
613.2500       -5906.66     -5973.57        66.91   301.7
613.3000       -5911.02     -5975.66        64.64   291.4
613.3500       -5908.92     -5976.57        67.65   305.0
613.4000       -5908.72     -5977.53        68.81   310.2
613.4500       -5912.00     -5978.67        66.67   300.6
613.5000       -5912.15     -5979.43        67.28   303.3
613.5500       -5910.94     -5976.67        65.73   296.3
613.6000       -5907.69     -5974.65        66.96   301.9
613.6500       -5912.07     -5977.35        65.28   294.3
613.7000       -5914.14     -5980.95        66.81   301.2
613.7500       -5908.82     -5977.56        68.73   309.9
613.8000       -5909.10     -5975.73        66.63   300.4
613.8500       -5912.63     -5979.41        66.78   301.1
613.9000       -5912.07     -5978.09        66.02   297.6
613.9500       -5906.54     -5976.85        70.30   316.9
614.0000       -5914.26     -5977.06        62.80   283.1
614.0500       -5908.98     -5976.44        67.46   304.1
614.1000       -5906.73     -5974.72        68.00   306.6
614.1500       -5908.33     -5973.32        64.99   293.0
614.2000       -5908.92     -5975.81        66.89   301.5
614.2500       -5910.30     -5977.01        66.72   300.8
614.3000       -5908.91     -5976.63        67.72   305.3
614.3500       -5910.50     -5975.90        65.41   294.9
614.4000       -5911.37     -5979.48        68.11   307.1
614.4500       -5915.51     -5980.82        65.31   294.5
614.5000       -5910.23     -5978.29        68.06   306.8
614.5500       -5909.80     -5977.13        67.32   303.5
614.6000       -5913.24     -5976.78        63.54   286.5
614.6500       -5908.74     -5975.56        66.82   301.2
614.7000       -5909.80     -5977.13        67.32   303.5
614.7500       -5911.07     -5977.92        66.85   301.4
614.8000       -5911.91     -5977.41        65.50   295.3
614.8500       -5909.27     -5976.32        67.05   302.3
614.9000       -5909.90     -5975.87        65.97   297.4
614.9500       -5912.31     -5975.98        63.66   287.0
615.0000       -5906.90     -5974.18        67.28   303.3
615.0500       -5910.10     -5975.34        65.24   294.1
615.1000       -5911.66     -5977.73        66.07   297.9
615.1500       -5909.96     -5977.63        67.66   305.0
615.2000       -5912.21     -5976.41        64.21   289.5
615.2500       -5908.82     -5977.96        69.14   311.7
615.3000       -5911.07     -5975.43        64.36   290.2
615.3500       -5907.75     -5974.74        66.99   302.0
615.4000       -5907.99     -5974.10        66.11   298.1
615.4500       -5910.14     -5976.87        66.72   300.8
615.5000       -5907.87     -5974.55        66.67   300.6
615.5500       -5907.58     -5973.99        66.41   299.4
615.6000       -5909.12     -5973.89        64.77   292.0
615.6500       -5906.00     -5973.91        67.92   306.2
615.7000       -5907.21     -5974.39        67.19   302.9
615.7500       -5911.27     -5977.96        66.69   300.7
615.8000       -5907.45     -5976.11        68.66   309.6
615.8500       -5909.39     -5975.74        66.35   299.2
615.9000       -5912.00     -5975.34        63.33   285.5
615.9500       -5906.70     -5973.79        67.08   302.4
616.0000       -5904.86     -5973.72        68.86   310.5
616.0500       -5910.58     -5976.73        66.15   298.2
616.1000       -5908.66     -5974.98        66.32   299.0
616.1500       -5908.42     -5974.23        65.81   296.7
616.2000       -5910.27     -5977.58        67.31   303.5
616.2500       -5906.48     -5972.48        66.01   297.6
616.3000       -5904.50     -5972.53        68.03   306.7
616.3500       -5911.93     -5976.15        64.22   289.5
616.4000       -5909.76     -5976.49        66.73   300.8
616.4500       -5908.28     -5976.52        68.25   307.7
616.5000       -5913.63     -5977.77        64.15   289.2
616.5500       -5910.34     -5975.95        65.61   295.8
616.6000       -5906.79     -5973.49        66.70   300.7
616.6500       -5909.62     -5977.24        67.62   304.9
616.7000       -5910.87     -5975.89        65.02   293.1
616.7500       -5908.35     -5975.86        67.51   304.3
616.8000       -5911.05     -5974.81        63.75   287.4
616.8500       -5908.62     -5973.38        64.76   292.0
616.9000       -5906.36     -5971.82        65.46   295.1
616.9500       -5906.15     -5972.47        66.32   299.0
617.0000       -5910.80     -5975.76        64.96   292.8
617.0500       -5906.91     -5975.04        68.13   307.1
617.1000       -5908.87     -5975.04        66.17   298.3
617.1500       -5909.26     -5976.05        66.78   301.1
617.2000       -5908.40     -5974.49        66.09   297.9
617.2500       -5907.34     -5974.54        67.20   303.0
617.3000       -5908.37     -5976.05        67.69   305.2
617.3500       -5907.47     -5972.95        65.48   295.2
617.4000       -5908.43     -5974.77        66.34   299.1
617.4500       -5909.47     -5975.72        66.25   298.7
617.5000       -5905.15     -5973.55        68.40   308.4
617.5500       -5908.89     -5975.36        66.47   299.7
617.6000       -5910.19     -5976.33        66.14   298.2
617.6500       -5907.10     -5975.79        68.69   309.7
617.7000       -5910.64     -5975.54        64.91   292.6
617.7500       -5910.71     -5977.39        66.68   300.6
617.8000       -5909.74     -5977.74        68.00   306.6
617.8500       -5909.75     -5976.02        66.27   298.8
617.9000       -5909.90     -5976.04        66.14   298.2
617.9500       -5911.51     -5977.62        66.11   298.0
618.0000       -5905.30     -5975.62        70.32   317.0
618.0500       -5908.20     -5974.43        66.23   298.6
618.1000       -5908.69     -5974.75        66.06   297.8
618.1500       -5907.63     -5972.87        65.24   294.1
618.2000       -5909.60     -5975.31        65.71   296.3
618.2500       -5909.52     -5977.54        68.02   306.6
618.3000       -5911.18     -5976.19        65.01   293.1
618.3500       -5908.01     -5974.59        66.58   300.2
618.4000       -5908.60     -5975.19        66.59   300.2
618.4500       -5911.08     -5977.75        66.67   300.6
618.5000       -5909.37     -5975.78        66.41   299.4
618.5500       -5907.85     -5974.69        66.84   301.4
618.6000       -5911.92     -5977.87        65.95   297.3
618.6500       -5909.34     -5976.43        67.09   302.5
618.7000       -5909.79     -5975.37        65.59   295.7
618.7500       -5911.21     -5977.86        66.65   300.5
618.8000       -5909.15     -5975.05        65.90   297.1
618.8500       -5907.31     -5974.47        67.16   302.8
618.9000       -5910.03     -5975.54        65.51   295.3
618.9500       -5912.75     -5978.31        65.56   295.6
619.0000       -5910.89     -5975.61        64.72   291.8
619.0500       -5909.09     -5976.21        67.12   302.6
619.1000       -5910.81     -5977.74        66.93   301.7
619.1500       -5910.94     -5978.41        67.47   304.2
619.2000       -5912.72     -5978.26        65.54   295.5
619.2500       -5911.36     -5975.68        64.32   290.0
619.3000       -5906.85     -5973.27        66.42   299.5
619.3500       -5910.71     -5977.21        66.50   299.8
619.4000       -5913.45     -5979.00        65.55   295.5
619.4500       -5907.71     -5975.00        67.29   303.4
619.5000       -5910.46     -5975.84        65.38   294.7
619.5500       -5908.83     -5975.26        66.44   299.5
619.6000       -5907.61     -5977.89        70.28   316.8
619.6500       -5913.10     -5978.02        64.92   292.7
619.7000       -5909.87     -5977.02        67.15   302.7
619.7500       -5909.89     -5977.69        67.80   305.7
619.8000       -5911.25     -5977.65        66.40   299.3
619.8500       -5910.74     -5977.33        66.59   300.2
619.9000       -5908.52     -5974.22        65.70   296.2
619.9500       -5908.20     -5973.75        65.55   295.5
620.0000       -5910.34     -5976.69        66.35   299.1
620.0500       -5912.74     -5978.21        65.47   295.2
620.1000       -5912.59     -5979.19        66.60   300.3
620.1500       -5909.52     -5976.44        66.92   301.7
620.2000       -5911.81     -5976.50        64.69   291.7
620.2500       -5910.44     -5977.58        67.14   302.7
620.3000       -5911.35     -5976.81        65.46   295.1
620.3500       -5914.76     -5980.52        65.77   296.5
620.4000       -5912.56     -5979.52        66.96   301.9
620.4500       -5910.07     -5974.81        64.73   291.8
620.5000       -5909.99     -5978.70        68.71   309.8
620.5500       -5914.81     -5978.66        63.85   287.9
620.6000       -5910.52     -5978.46        67.95   306.3
620.6500       -5910.84     -5976.83        65.99   297.5
620.7000       -5908.93     -5976.64        67.71   305.3
620.7500       -5909.89     -5975.26        65.37   294.7
620.8000       -5909.82     -5978.52        68.70   309.7
620.8500       -5910.52     -5978.99        68.47   308.7
620.9000       -5910.90     -5976.06        65.16   293.8
620.9500       -5909.64     -5976.48        66.84   301.3
621.0000       -5911.24     -5976.82        65.58   295.6
621.0500       -5906.83     -5975.57        68.74   309.9
621.1000       -5909.12     -5974.40        65.27   294.3
621.1500       -5911.39     -5977.20        65.81   296.7
621.2000       -5911.78     -5976.77        64.99   293.0
621.2500       -5906.63     -5974.08        67.45   304.1
621.3000       -5911.74     -5976.53        64.80   292.1
621.3500       -5912.86     -5978.40        65.53   295.5
621.4000       -5909.57     -5978.36        68.79   310.2
621.4500       -5913.31     -5978.99        65.69   296.1
621.5000       -5913.21     -5979.57        66.35   299.1
621.5500       -5910.39     -5977.55        67.16   302.8
621.6000       -5910.88     -5977.09        66.21   298.5
621.6500       -5912.74     -5979.02        66.28   298.8
621.7000       -5911.46     -5978.50        67.04   302.2
621.7500       -5912.39     -5979.67        67.28   303.3
621.8000       -5912.16     -5978.87        66.71   300.7
621.8500       -5909.90     -5977.42        67.51   304.4
621.9000       -5911.20     -5976.18        64.98   293.0
621.9500       -5910.09     -5976.23        66.14   298.2
622.0000       -5909.94     -5976.16        66.22   298.5
622.0500       -5909.04     -5975.09        66.05   297.8
622.1000       -5908.54     -5976.19        67.65   305.0
622.1500       -5908.74     -5975.82        67.08   302.4
622.2000       -5907.78     -5976.12        68.35   308.1
622.2500       -5914.04     -5978.29        64.25   289.6
622.3000       -5913.86     -5979.13        65.27   294.3
622.3500       -5910.47     -5977.22        66.75   300.9
622.4000       -5911.33     -5978.43        67.10   302.5
622.4500       -5908.73     -5976.28        67.55   304.6
622.5000       -5910.94     -5977.59        66.64   300.5
622.5500       -5911.12     -5977.78        66.67   300.6
622.6000       -5911.47     -5978.51        67.05   302.3
622.6500       -5915.04     -5979.82        64.77   292.0
622.7000       -5911.18     -5978.10        66.92   301.7
622.7500       -5908.79     -5976.50        67.71   305.2
622.8000       -5910.05     -5977.92        67.86   306.0
622.8500       -5911.96     -5977.55        65.59   295.7
622.9000       -5910.01     -5977.17        67.15   302.7
622.9500       -5909.73     -5974.48        64.75   291.9
623.0000       -5910.51     -5975.57        65.06   293.3
623.0500       -5910.84     -5976.33        65.49   295.3
623.1000       -5910.37     -5975.68        65.31   294.4
623.1500       -5910.85     -5977.23        66.38   299.3
623.2000       -5913.45     -5978.30        64.85   292.4
623.2500       -5910.06     -5978.14        68.08   306.9
623.3000       -5912.24     -5979.54        67.30   303.4
623.3500       -5911.36     -5978.09        66.73   300.8
623.4000       -5911.14     -5978.00        66.86   301.4
623.4500       -5913.24     -5979.97        66.73   300.9
623.5000       -5913.13     -5981.01        67.88   306.0
623.5500       -5913.32     -5979.04        65.72   296.3
623.6000       -5907.17     -5975.21        68.04   306.8
623.6500       -5911.56     -5977.32        65.76   296.5
623.7000       -5914.37     -5980.83        66.46   299.6
623.7500       -5911.40     -5976.98        65.58   295.6
623.8000       -5909.53     -5976.77        67.24   303.1
623.8500       -5911.24     -5978.58        67.34   303.6
623.9000       -5911.17     -5976.51        65.34   294.6
623.9500       -5909.51     -5977.93        68.42   308.4
624.0000       -5909.99     -5977.19        67.21   303.0
624.0500       -5910.66     -5978.42        67.76   305.5
624.1000       -5913.56     -5977.84        64.28   289.8
624.1500       -5911.65     -5980.19        68.54   309.0
624.2000       -5910.68     -5978.67        67.99   306.5
624.2500       -5909.80     -5976.36        66.56   300.1
624.3000       -5908.20     -5976.15        67.95   306.4
624.3500       -5908.47     -5976.51        68.04   306.7
624.4000       -5908.81     -5975.61        66.80   301.2
624.4500       -5912.00     -5977.66        65.67   296.0
624.5000       -5911.50     -5977.72        66.22   298.6
624.5500       -5909.54     -5975.71        66.16   298.3
624.6000       -5908.83     -5976.55        67.71   305.3
624.6500       -5911.86     -5976.71        64.85   292.4
624.7000       -5906.84     -5973.24        66.40   299.3
624.7500       -5906.05     -5973.43        67.37   303.7
624.8000       -5910.28     -5976.67        66.38   299.3
624.8500       -5907.91     -5975.90        67.99   306.5
624.9000       -5909.26     -5976.29        67.03   302.2
624.9500       -5911.08     -5978.10        67.02   302.2
625.0000       -5912.08     -5978.50        66.42   299.5
625.0500       -5914.24     -5980.06        65.82   296.8
625.1000       -5912.11     -5979.78        67.67   305.1
625.1500       -5910.82     -5977.81        66.99   302.0
625.2000       -5912.22     -5977.68        65.46   295.1
625.2500       -5911.18     -5977.30        66.12   298.1
625.3000       -5908.33     -5974.82        66.49   299.8
625.3500       -5910.90     -5974.98        64.07   288.9
625.4000       -5910.41     -5975.20        64.79   292.1
625.4500       -5909.55     -5975.21        65.65   296.0
625.5000       -5911.27     -5975.93        64.66   291.5
625.5500       -5909.68     -5978.18        68.51   308.9
625.6000       -5912.65     -5977.40        64.75   291.9
625.6500       -5908.00     -5976.70        68.70   309.7
625.7000       -5912.01     -5976.10        64.09   288.9
625.7500       -5908.28     -5975.50        67.22   303.0
625.8000       -5907.84     -5976.02        68.18   307.4
625.8500       -5913.70     -5976.48        62.78   283.0
625.9000       -5909.18     -5977.95        68.77   310.0
625.9500       -5912.83     -5978.47        65.64   295.9
626.0000       -5909.14     -5976.23        67.09   302.5
626.0500       -5908.58     -5976.34        67.76   305.5
626.1000       -5911.46     -5975.95        64.48   290.7
626.1500       -5907.31     -5975.26        67.95   306.4
626.2000       -5909.75     -5975.90        66.15   298.2
626.2500       -5911.55     -5978.70        67.15   302.7
626.3000       -5911.69     -5978.91        67.22   303.0
626.3500       -5911.40     -5978.37        66.97   301.9
626.4000       -5909.47     -5976.05        66.58   300.1
626.4500       -5908.00     -5974.41        66.41   299.4
626.5000       -5907.08     -5974.71        67.63   304.9
626.5500       -5906.81     -5974.75        67.94   306.3
626.6000       -5909.98     -5976.30        66.32   299.0
626.6500       -5912.48     -5977.64        65.16   293.8
626.7000       -5909.80     -5978.76        68.96   310.9
626.7500       -5912.36     -5977.09        64.73   291.8
626.8000       -5906.84     -5973.81        66.97   301.9
626.8500       -5908.47     -5976.58        68.11   307.0
626.9000       -5914.86     -5979.69        64.84   292.3
626.9500       -5909.22     -5976.92        67.69   305.2
627.0000       -5909.42     -5976.75        67.33   303.5
627.0500       -5908.65     -5975.23        66.58   300.2
627.1000       -5910.21     -5977.05        66.84   301.4
627.1500       -5910.29     -5976.46        66.18   298.3
627.2000       -5907.97     -5976.78        68.81   310.2
627.2500       -5909.24     -5976.92        67.68   305.1
627.3000       -5909.14     -5976.37        67.23   303.1
627.3500       -5909.78     -5974.47        64.69   291.6
627.4000       -5910.17     -5977.96        67.79   305.6
627.4500       -5915.77     -5978.59        62.83   283.2
627.5000       -5910.09     -5976.93        66.84   301.3
627.5500       -5910.43     -5977.20        66.77   301.0
627.6000       -5913.36     -5979.31        65.95   297.3
627.6500       -5912.23     -5979.30        67.07   302.4
627.7000       -5911.25     -5977.43        66.18   298.4
627.7500       -5911.23     -5978.79        67.56   304.6
627.8000       -5914.59     -5980.33        65.73   296.4
627.8500       -5911.60     -5981.35        69.75   314.4
627.9000       -5918.10     -5980.11        62.01   279.6
627.9500       -5908.71     -5976.30        67.59   304.7
628.0000       -5908.35     -5976.49        68.14   307.2
628.0500       -5916.02     -5979.46        63.45   286.0
628.1000       -5910.46     -5978.88        68.42   308.4
628.1500       -5913.75     -5980.17        66.41   299.4
628.2000       -5915.04     -5981.56        66.51   299.9
628.2500       -5913.97     -5979.53        65.56   295.6
628.3000       -5912.05     -5979.05        67.00   302.1
628.3500       -5913.05     -5978.10        65.04   293.2
628.4000       -5913.46     -5982.16        68.71   309.8
628.4500       -5915.72     -5980.49        64.78   292.0
628.5000       -5911.41     -5979.29        67.88   306.0
628.5500       -5910.42     -5979.74        69.33   312.6
628.6000       -5917.88     -5982.21        64.33   290.0
628.6500       -5913.62     -5980.49        66.87   301.5
628.7000       -5912.06     -5977.65        65.59   295.7
628.7500       -5914.64     -5979.69        65.05   293.3
628.8000       -5913.13     -5979.52        66.39   299.3
628.8500       -5912.69     -5979.79        67.11   302.5
628.9000       -5913.84     -5978.31        64.47   290.6
628.9500       -5911.53     -5977.74        66.21   298.5
629.0000       -5909.24     -5978.38        69.14   311.7
629.0500       -5912.52     -5977.06        64.54   291.0
629.1000       -5909.19     -5976.00        66.82   301.2
629.1500       -5911.51     -5978.67        67.16   302.8
629.2000       -5914.51     -5980.72        66.21   298.5
629.2500       -5912.13     -5978.41        66.28   298.8
629.3000       -5912.00     -5976.99        64.99   293.0
629.3500       -5909.67     -5978.21        68.54   309.0
629.4000       -5912.29     -5977.64        65.35   294.6
629.4500       -5909.17     -5978.12        68.95   310.8
629.5000       -5910.16     -5977.24        67.08   302.4
629.5500       -5910.90     -5977.37        66.47   299.7
629.6000       -5911.08     -5975.67        64.59   291.2
629.6500       -5907.73     -5975.07        67.34   303.6
629.7000       -5911.04     -5976.83        65.79   296.6
629.7500       -5912.82     -5977.72        64.89   292.6
629.8000       -5908.14     -5976.63        68.49   308.8
629.8500       -5912.77     -5978.07        65.30   294.4
629.9000       -5907.80     -5975.55        67.75   305.4
629.9500       -5910.60     -5976.06        65.46   295.1
630.0000       -5910.24     -5974.99        64.75   291.9
630.0500       -5903.21     -5970.59        67.38   303.8
630.1000       -5911.04     -5976.92        65.87   297.0
630.1500       -5912.48     -5977.80        65.32   294.5
630.2000       -5908.57     -5975.47        66.89   301.6
630.2500       -5909.79     -5976.81        67.02   302.2
630.3000       -5913.41     -5977.34        63.93   288.2
630.3500       -5906.18     -5974.92        68.74   309.9
630.4000       -5912.35     -5978.56        66.21   298.5
630.4500       -5911.83     -5978.93        67.10   302.5
630.5000       -5907.75     -5976.55        68.80   310.2
630.5500       -5912.49     -5977.31        64.82   292.2
630.6000       -5909.73     -5978.39        68.65   309.5
630.6500       -5912.72     -5978.21        65.50   295.3
630.7000       -5909.08     -5978.64        69.56   313.6
630.7500       -5911.57     -5976.07        64.50   290.8
630.8000       -5910.61     -5978.96        68.35   308.2
630.8500       -5910.31     -5978.18        67.88   306.0
630.9000       -5910.83     -5976.31        65.47   295.2
630.9500       -5908.45     -5977.33        68.88   310.5
631.0000       -5912.15     -5978.22        66.07   297.9
631.0500       -5909.02     -5976.55        67.53   304.4
631.1000       -5911.07     -5978.48        67.41   303.9
631.1500       -5911.03     -5977.74        66.71   300.8
631.2000       -5910.31     -5977.51        67.20   303.0
631.2500       -5911.32     -5978.04        66.72   300.8
631.3000       -5908.48     -5976.21        67.73   305.4
631.3500       -5909.16     -5975.10        65.94   297.3
631.4000       -5910.28     -5976.69        66.41   299.4
631.4500       -5912.16     -5978.10        65.94   297.3
631.5000       -5911.26     -5976.98        65.72   296.3
631.5500       -5912.51     -5980.27        67.75   305.5
631.6000       -5915.49     -5980.26        64.76   292.0
631.6500       -5910.21     -5976.94        66.73   300.8
631.7000       -5907.11     -5974.82        67.71   305.2
631.7500       -5914.80     -5979.42        64.63   291.4
631.8000       -5914.10     -5979.19        65.10   293.5
631.8500       -5909.47     -5976.11        66.65   300.5
631.9000       -5912.65     -5977.81        65.17   293.8
631.9500       -5911.64     -5976.70        65.06   293.3
632.0000       -5910.17     -5978.15        67.98   306.5
632.0500       -5916.56     -5979.66        63.10   284.5
632.1000       -5910.79     -5978.82        68.03   306.7
632.1500       -5910.03     -5978.80        68.77   310.1
632.2000       -5911.59     -5977.74        66.15   298.2
632.2500       -5912.41     -5980.18        67.77   305.5
632.3000       -5915.56     -5981.32        65.76   296.5
632.3500       -5913.91     -5979.76        65.85   296.9
632.4000       -5910.52     -5976.59        66.07   297.9
632.4500       -5909.82     -5976.59        66.78   301.0
632.5000       -5913.83     -5980.46        66.63   300.4
632.5500       -5911.93     -5979.17        67.23   303.1
632.6000       -5911.58     -5979.22        67.64   305.0
632.6500       -5911.65     -5977.77        66.13   298.1
632.7000       -5910.54     -5979.07        68.53   309.0
632.7500       -5911.65     -5977.07        65.43   295.0
632.8000       -5912.46     -5981.06        68.61   309.3
632.8500       -5913.69     -5979.88        66.19   298.4
632.9000       -5908.88     -5978.17        69.29   312.4
632.9500       -5909.50     -5975.76        66.26   298.7
633.0000       -5909.70     -5976.72        67.02   302.2
633.0500       -5911.53     -5977.74        66.22   298.5
633.1000       -5911.72     -5977.10        65.39   294.8
633.1500       -5908.93     -5977.84        68.91   310.7
633.2000       -5911.09     -5976.03        64.95   292.8
633.2500       -5909.35     -5977.53        68.18   307.4
633.3000       -5910.16     -5976.60        66.44   299.5
633.3500       -5910.61     -5976.69        66.08   297.9
633.4000       -5908.65     -5975.10        66.44   299.6
633.4500       -5906.19     -5974.01        67.83   305.8
633.5000       -5913.38     -5978.79        65.41   294.9
633.5500       -5908.01     -5975.10        67.08   302.4
633.6000       -5907.12     -5975.27        68.15   307.2
633.6500       -5914.52     -5978.71        64.19   289.4
