Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
718.4500       -5927.42     -5994.06        66.64   300.4
718.5000       -5931.24     -5996.93        65.69   296.2
718.5500       -5927.27     -5995.47        68.20   307.5
718.6000       -5926.52     -5994.19        67.67   305.1
718.6500       -5928.62     -5995.62        67.00   302.1
718.7000       -5928.90     -5995.88        66.98   302.0
718.7500       -5931.97     -5997.92        65.96   297.4
718.8000       -5932.80     -6001.48        68.67   309.6
718.8500       -5932.33     -5998.57        66.24   298.6
718.9000       -5925.74     -5994.84        69.10   311.5
718.9500       -5930.11     -5997.08        66.96   301.9
719.0000       -5931.49     -5996.71        65.23   294.1
719.0500       -5927.69     -5993.95        66.25   298.7
719.1000       -5930.16     -5995.84        65.68   296.1
719.1500       -5927.96     -5994.11        66.15   298.2
719.2000       -5928.32     -5994.37        66.05   297.8
719.2500       -5929.20     -5997.34        68.14   307.2
719.3000       -5931.36     -5996.78        65.42   294.9
719.3500       -5929.62     -5995.36        65.73   296.3
719.4000       -5928.78     -5997.14        68.36   308.2
719.4500       -5932.25     -5996.38        64.13   289.1
719.5000       -5930.74     -5998.42        67.68   305.1
719.5500       -5931.27     -5996.57        65.29   294.4
719.6000       -5924.46     -5994.62        70.17   316.3
719.6500       -5928.93     -5995.79        66.86   301.4
719.7000       -5930.41     -5997.84        67.43   304.0
719.7500       -5929.85     -5995.69        65.84   296.8
719.8000       -5928.11     -5995.65        67.54   304.5
719.8500       -5931.76     -5996.77        65.01   293.1
719.9000       -5928.68     -5993.19        64.51   290.8
719.9500       -5924.55     -5991.47        66.92   301.7
720.0000       -5932.85     -5996.17        63.33   285.5
720.0500       -5927.61     -5996.95        69.33   312.6
720.1000       -5931.04     -5996.22        65.18   293.9
720.1500       -5931.04     -5997.41        66.37   299.2
720.2000       -5931.12     -5996.53        65.41   294.9
720.2500       -5930.34     -5997.39        67.05   302.3
720.3000       -5931.08     -5997.16        66.09   297.9
720.3500       -5927.99     -5995.13        67.14   302.7
720.4000       -5927.25     -5994.79        67.53   304.5
720.4500       -5933.50     -5998.57        65.07   293.3
720.5000       -5930.69     -5996.93        66.24   298.6
720.5500       -5922.91     -5992.89        69.98   315.5
720.6000       -5928.14     -5993.09        64.95   292.8
720.6500       -5930.66     -5996.37        65.71   296.2
720.7000       -5928.08     -5994.20        66.13   298.1
720.7500       -5924.12     -5991.20        67.09   302.4
720.8000       -5928.49     -5995.15        66.65   300.5
720.8500       -5931.56     -5996.95        65.39   294.8
720.9000       -5925.53     -5994.51        68.97   311.0
720.9500       -5927.82     -5995.07        67.26   303.2
721.0000       -5929.89     -5995.24        65.35   294.6
721.0500       -5927.16     -5992.40        65.24   294.1
721.1000       -5928.27     -5993.58        65.31   294.4
721.1500       -5929.41     -5995.28        65.88   297.0
721.2000       -5927.68     -5994.29        66.62   300.3
721.2500       -5929.61     -5994.04        64.43   290.5
721.3000       -5928.65     -5995.79        67.14   302.7
721.3500       -5928.24     -5994.30        66.05   297.8
721.4000       -5927.90     -5997.14        69.24   312.2
721.4500       -5930.61     -5996.73        66.12   298.1
721.5000       -5931.97     -5996.68        64.71   291.7
721.5500       -5927.80     -5996.26        68.46   308.7
721.6000       -5929.59     -5995.91        66.32   299.0
721.6500       -5933.62     -5996.46        62.84   283.3
721.7000       -5928.16     -5995.31        67.15   302.7
721.7500       -5928.46     -5994.85        66.39   299.3
721.8000       -5929.25     -5995.64        66.40   299.3
721.8500       -5929.31     -5996.59        67.28   303.3
721.9000       -5928.94     -5995.52        66.58   300.2
721.9500       -5926.72     -5995.40        68.68   309.6
722.0000       -5927.97     -5994.91        66.94   301.8
722.0500       -5931.44     -5997.69        66.25   298.7
722.1000       -5931.71     -5996.81        65.10   293.5
722.1500       -5925.97     -5992.14        66.17   298.3
722.2000       -5927.05     -5993.99        66.94   301.8
722.2500       -5930.49     -5994.75        64.27   289.7
722.3000       -5924.29     -5993.91        69.62   313.9
722.3500       -5929.97     -5995.66        65.69   296.2
722.4000       -5931.40     -5996.64        65.25   294.2
722.4500       -5927.11     -5994.39        67.28   303.3
722.5000       -5929.62     -5995.88        66.26   298.7
722.5500       -5927.80     -5995.34        67.54   304.5
722.6000       -5929.37     -5996.30        66.93   301.8
722.6500       -5930.68     -5997.36        66.68   300.6
722.7000       -5931.13     -5998.33        67.20   303.0
722.7500       -5932.15     -5998.89        66.74   300.9
722.8000       -5932.44     -5998.19        65.76   296.5
722.8500       -5930.11     -5997.16        67.05   302.3
722.9000       -5929.37     -5997.08        67.70   305.2
722.9500       -5933.10     -5998.47        65.37   294.7
723.0000       -5929.69     -5997.65        67.95   306.4
723.0500       -5930.53     -5996.55        66.02   297.6
723.1000       -5931.09     -5996.73        65.64   295.9
723.1500       -5926.74     -5995.48        68.74   309.9
723.2000       -5928.38     -5996.43        68.04   306.8
723.2500       -5930.89     -5997.46        66.57   300.1
723.3000       -5929.07     -5996.55        67.49   304.2
723.3500       -5929.72     -5997.80        68.08   306.9
723.4000       -5930.94     -5996.19        65.25   294.2
723.4500       -5929.65     -5994.88        65.23   294.1
723.5000       -5925.20     -5994.08        68.89   310.6
723.5500       -5930.73     -5996.01        65.28   294.3
723.6000       -5930.54     -5996.74        66.20   298.5
723.6500       -5928.97     -5996.39        67.42   303.9
723.7000       -5930.09     -5995.99        65.90   297.1
723.7500       -5929.19     -5997.73        68.54   309.0
723.8000       -5931.04     -5997.50        66.46   299.6
723.8500       -5929.08     -5996.35        67.27   303.3
723.9000       -5928.24     -5995.55        67.31   303.4
723.9500       -5929.62     -5994.58        64.96   292.9
724.0000       -5929.77     -5995.32        65.55   295.5
724.0500       -5927.52     -5995.54        68.02   306.7
724.1000       -5931.44     -5997.26        65.82   296.8
724.1500       -5934.73     -5999.30        64.57   291.1
724.2000       -5928.80     -5996.57        67.77   305.5
724.2500       -5926.39     -5994.87        68.48   308.7
724.3000       -5931.85     -5997.27        65.43   295.0
724.3500       -5931.59     -5998.30        66.71   300.8
724.4000       -5930.69     -5997.16        66.48   299.7
724.4500       -5932.61     -5998.00        65.40   294.8
724.5000       -5930.01     -5996.03        66.02   297.7
724.5500       -5926.23     -5994.12        67.90   306.1
724.6000       -5927.70     -5994.58        66.88   301.5
724.6500       -5932.65     -5997.34        64.69   291.6
724.7000       -5931.12     -5997.17        66.06   297.8
724.7500       -5930.01     -5997.00        66.98   302.0
724.8000       -5932.87     -5997.40        64.53   290.9
724.8500       -5927.82     -5995.08        67.26   303.2
724.9000       -5927.08     -5993.05        65.97   297.4
724.9500       -5932.48     -5996.30        63.83   287.8
725.0000       -5927.56     -5994.67        67.11   302.5
725.0500       -5928.10     -5995.23        67.13   302.7
725.1000       -5932.23     -5996.18        63.95   288.3
725.1500       -5929.25     -5996.81        67.56   304.6
725.2000       -5931.11     -5995.02        63.91   288.1
725.2500       -5931.66     -5996.58        64.92   292.7
725.3000       -5928.55     -5995.21        66.67   300.6
725.3500       -5928.95     -5994.75        65.80   296.7
725.4000       -5929.45     -5994.69        65.23   294.1
725.4500       -5925.84     -5995.03        69.18   311.9
725.5000       -5928.44     -5994.03        65.59   295.7
725.5500       -5928.22     -5995.85        67.64   304.9
725.6000       -5931.21     -5995.64        64.43   290.5
725.6500       -5930.62     -5997.36        66.75   300.9
725.7000       -5928.64     -5996.08        67.44   304.0
725.7500       -5931.41     -5996.64        65.23   294.1
725.8000       -5928.26     -5995.55        67.29   303.4
725.8500       -5925.73     -5992.84        67.10   302.5
725.9000       -5930.69     -5996.51        65.81   296.7
725.9500       -5932.39     -5998.78        66.39   299.3
726.0000       -5928.29     -5996.91        68.62   309.4
726.0500       -5928.63     -5994.11        65.48   295.2
726.1000       -5931.99     -5995.82        63.82   287.7
726.1500       -5928.52     -5995.43        66.92   301.7
726.2000       -5925.33     -5993.21        67.88   306.0
726.2500       -5931.91     -5997.81        65.89   297.1
726.3000       -5931.54     -5997.77        66.24   298.6
726.3500       -5926.69     -5993.98        67.29   303.4
726.4000       -5931.55     -5995.69        64.14   289.2
726.4500       -5930.76     -5996.32        65.56   295.6
726.5000       -5930.29     -5998.43        68.14   307.2
726.5500       -5932.76     -5999.01        66.25   298.7
726.6000       -5929.88     -5997.65        67.77   305.5
726.6500       -5927.56     -5993.80        66.24   298.6
726.7000       -5928.41     -5995.27        66.86   301.4
726.7500       -5931.98     -5997.75        65.77   296.5
726.8000       -5929.99     -5995.69        65.71   296.2
726.8500       -5928.07     -5996.29        68.21   307.5
726.9000       -5929.18     -5995.30        66.13   298.1
726.9500       -5926.82     -5993.78        66.96   301.9
727.0000       -5929.81     -5995.46        65.65   296.0
727.0500       -5927.24     -5995.41        68.17   307.3
727.1000       -5929.34     -5993.58        64.23   289.6
727.1500       -5925.21     -5993.67        68.45   308.6
727.2000       -5931.59     -5995.78        64.19   289.4
727.2500       -5930.48     -5995.31        64.83   292.3
727.3000       -5924.77     -5993.59        68.81   310.2
727.3500       -5928.99     -5994.53        65.54   295.5
727.4000       -5930.80     -5997.31        66.50   299.8
727.4500       -5930.56     -5997.36        66.79   301.1
727.5000       -5929.83     -5997.22        67.39   303.8
727.5500       -5930.31     -5994.89        64.57   291.1
727.6000       -5925.97     -5993.02        67.05   302.3
727.6500       -5926.17     -5991.21        65.04   293.2
727.7000       -5929.31     -5993.38        64.07   288.8
727.7500       -5927.54     -5994.81        67.28   303.3
727.8000       -5928.64     -5994.54        65.90   297.1
727.8500       -5929.25     -5995.76        66.51   299.9
727.9000       -5927.29     -5995.01        67.72   305.3
727.9500       -5927.42     -5993.22        65.79   296.6
728.0000       -5929.27     -5994.86        65.58   295.7
728.0500       -5926.39     -5994.41        68.02   306.7
728.1000       -5924.57     -5993.23        68.66   309.5
728.1500       -5927.18     -5993.25        66.06   297.8
728.2000       -5926.07     -5992.78        66.72   300.8
728.2500       -5923.22     -5992.79        69.57   313.6
728.3000       -5930.92     -5995.28        64.36   290.2
728.3500       -5929.61     -5995.91        66.30   298.9
728.4000       -5922.68     -5991.92        69.24   312.1
728.4500       -5928.45     -5994.38        65.93   297.2
728.5000       -5929.70     -5996.92        67.22   303.0
728.5500       -5928.18     -5994.92        66.73   300.9
728.6000       -5927.11     -5994.40        67.28   303.3
728.6500       -5929.76     -5996.76        67.01   302.1
728.7000       -5930.01     -5995.79        65.78   296.5
728.7500       -5921.79     -5990.12        68.33   308.1
728.8000       -5926.86     -5992.06        65.20   294.0
728.8500       -5927.74     -5994.12        66.38   299.2
728.9000       -5926.71     -5993.92        67.21   303.0
728.9500       -5929.00     -5995.21        66.20   298.5
729.0000       -5926.40     -5994.43        68.02   306.7
729.0500       -5924.83     -5991.96        67.13   302.6
729.1000       -5929.07     -5996.29        67.22   303.1
729.1500       -5934.08     -5996.98        62.91   283.6
729.2000       -5924.36     -5991.34        66.97   301.9
729.2500       -5926.64     -5992.90        66.26   298.7
729.3000       -5933.22     -5996.44        63.22   285.0
729.3500       -5928.22     -5994.99        66.77   301.0
729.4000       -5925.64     -5992.41        66.77   301.0
729.4500       -5930.28     -5994.68        64.40   290.4
729.5000       -5929.02     -5994.93        65.91   297.2
729.5500       -5926.57     -5994.26        67.69   305.2
729.6000       -5927.99     -5993.77        65.78   296.5
729.6500       -5926.40     -5992.44        66.03   297.7
729.7000       -5928.35     -5995.48        67.12   302.6
729.7500       -5931.56     -5996.38        64.82   292.2
729.8000       -5928.76     -5996.38        67.62   304.8
729.8500       -5931.36     -5995.94        64.59   291.2
729.9000       -5928.92     -5994.27        65.35   294.6
729.9500       -5924.93     -5990.71        65.78   296.5
730.0000       -5927.59     -5994.30        66.71   300.7
730.0500       -5932.00     -5997.68        65.68   296.1
730.1000       -5929.09     -5996.05        66.96   301.9
730.1500       -5927.56     -5993.42        65.86   296.9
730.2000       -5925.81     -5993.04        67.23   303.1
730.2500       -5928.89     -5997.39        68.50   308.8
730.3000       -5931.82     -5997.43        65.61   295.8
730.3500       -5928.85     -5995.81        66.96   301.9
730.4000       -5927.43     -5992.27        64.83   292.3
730.4500       -5927.53     -5995.78        68.25   307.7
730.5000       -5931.75     -5996.25        64.49   290.8
730.5500       -5928.83     -5996.09        67.26   303.2
730.6000       -5928.87     -5993.59        64.72   291.8
730.6500       -5927.49     -5993.72        66.23   298.6
730.7000       -5929.05     -5994.99        65.93   297.3
730.7500       -5931.35     -5997.01        65.66   296.0
730.8000       -5929.99     -5996.81        66.82   301.3
730.8500       -5930.50     -5997.15        66.65   300.5
730.9000       -5931.99     -5997.49        65.50   295.3
730.9500       -5929.59     -5996.43        66.84   301.4
731.0000       -5926.44     -5993.74        67.30   303.4
731.0500       -5928.70     -5995.10        66.40   299.4
731.1000       -5928.80     -5996.97        68.18   307.4
731.1500       -5928.88     -5996.52        67.64   304.9
731.2000       -5929.29     -5995.48        66.19   298.4
731.2500       -5927.77     -5993.53        65.76   296.5
731.3000       -5924.81     -5991.55        66.74   300.9
731.3500       -5928.64     -5995.78        67.14   302.7
731.4000       -5933.00     -5998.03        65.03   293.2
731.4500       -5927.99     -5995.76        67.77   305.5
731.5000       -5924.60     -5993.13        68.53   309.0
731.5500       -5928.23     -5994.15        65.92   297.2
731.6000       -5929.27     -5995.39        66.12   298.1
731.6500       -5926.32     -5992.87        66.55   300.0
731.7000       -5925.87     -5992.65        66.78   301.1
731.7500       -5931.12     -5996.36        65.24   294.1
731.8000       -5925.81     -5992.87        67.06   302.3
731.8500       -5925.59     -5993.04        67.44   304.1
731.9000       -5926.38     -5993.85        67.48   304.2
731.9500       -5929.39     -5993.60        64.21   289.5
732.0000       -5927.77     -5992.56        64.79   292.1
732.0500       -5927.49     -5992.64        65.15   293.7
732.1000       -5925.55     -5991.40        65.84   296.8
732.1500       -5924.85     -5992.47        67.62   304.9
732.2000       -5930.09     -5995.41        65.32   294.5
732.2500       -5929.52     -5994.95        65.43   295.0
732.3000       -5927.75     -5994.77        67.01   302.1
732.3500       -5928.16     -5996.53        68.37   308.2
732.4000       -5933.20     -5994.77        61.57   277.6
732.4500       -5923.81     -5991.67        67.86   305.9
732.5000       -5926.29     -5992.72        66.42   299.5
732.5500       -5931.37     -5997.04        65.67   296.1
732.6000       -5926.79     -5994.38        67.58   304.7
732.6500       -5923.11     -5991.42        68.30   307.9
732.7000       -5926.52     -5993.48        66.97   301.9
732.7500       -5930.98     -5995.89        64.91   292.6
732.8000       -5928.15     -5996.08        67.93   306.3
732.8500       -5928.79     -5995.46        66.67   300.6
732.9000       -5926.49     -5994.90        68.40   308.4
732.9500       -5929.97     -5995.62        65.66   296.0
733.0000       -5927.26     -5993.59        66.32   299.0
733.0500       -5926.73     -5995.38        68.66   309.5
733.1000       -5931.39     -5995.33        63.94   288.3
733.1500       -5926.68     -5993.92        67.25   303.2
733.2000       -5930.13     -5995.54        65.42   294.9
733.2500       -5929.98     -5996.70        66.72   300.8
733.3000       -5928.29     -5994.80        66.51   299.8
733.3500       -5930.64     -5997.05        66.41   299.4
733.4000       -5931.50     -5997.59        66.09   298.0
733.4500       -5927.57     -5993.59        66.01   297.6
733.5000       -5929.59     -5996.16        66.57   300.1
733.5500       -5931.87     -5997.47        65.61   295.8
733.6000       -5928.82     -5997.97        69.15   311.7
733.6500       -5930.16     -5995.53        65.37   294.7
733.7000       -5930.46     -5996.20        65.74   296.4
733.7500       -5933.65     -5998.00        64.35   290.1
733.8000       -5930.48     -5997.27        66.78   301.1
733.8500       -5927.05     -5994.66        67.61   304.8
733.9000       -5933.60     -5997.95        64.35   290.1
733.9500       -5929.97     -5997.18        67.21   303.0
734.0000       -5927.20     -5993.09        65.89   297.1
734.0500       -5927.63     -5993.81        66.18   298.4
734.1000       -5928.94     -5996.99        68.06   306.8
734.1500       -5929.44     -5996.31        66.87   301.5
734.2000       -5930.14     -5995.87        65.73   296.3
734.2500       -5928.28     -5994.97        66.69   300.7
734.3000       -5930.41     -5997.69        67.28   303.3
734.3500       -5931.33     -5995.90        64.56   291.1
734.4000       -5924.04     -5992.67        68.63   309.4
734.4500       -5928.12     -5994.71        66.58   300.2
734.5000       -5930.70     -5995.73        65.03   293.2
734.5500       -5928.05     -5993.82        65.77   296.5
734.6000       -5927.96     -5992.47        64.51   290.9
734.6500       -5930.10     -5994.90        64.80   292.1
734.7000       -5930.58     -5997.67        67.09   302.5
734.7500       -5929.91     -5997.97        68.06   306.8
734.8000       -5932.06     -5999.42        67.35   303.7
734.8500       -5933.73     -5998.71        64.98   293.0
734.9000       -5927.16     -5995.91        68.75   309.9
734.9500       -5927.82     -5995.16        67.34   303.6
735.0000       -5931.10     -5995.67        64.57   291.1
735.0500       -5927.97     -5996.04        68.07   306.9
735.1000       -5927.87     -5995.30        67.42   304.0
735.1500       -5931.68     -5996.77        65.09   293.5
735.2000       -5928.32     -5994.31        65.99   297.5
735.2500       -5924.65     -5991.96        67.32   303.5
735.3000       -5930.42     -5995.58        65.16   293.8
735.3500       -5930.36     -5995.47        65.10   293.5
735.4000       -5925.29     -5992.69        67.40   303.9
735.4500       -5926.42     -5991.74        65.32   294.5
735.5000       -5926.87     -5994.57        67.69   305.2
735.5500       -5929.65     -5994.87        65.22   294.0
735.6000       -5927.08     -5993.88        66.80   301.2
735.6500       -5928.17     -5994.09        65.92   297.2
735.7000       -5929.07     -5996.46        67.39   303.8
735.7500       -5929.50     -5994.79        65.29   294.3
735.8000       -5931.93     -5996.74        64.81   292.2
735.8500       -5928.06     -5996.17        68.11   307.1
735.9000       -5925.60     -5992.89        67.29   303.3
735.9500       -5928.01     -5994.32        66.32   299.0
736.0000       -5927.80     -5994.70        66.90   301.6
736.0500       -5925.73     -5994.13        68.40   308.4
736.1000       -5929.63     -5996.08        66.45   299.6
736.1500       -5928.36     -5994.65        66.29   298.9
736.2000       -5926.01     -5992.21        66.20   298.4
736.2500       -5927.37     -5995.00        67.64   304.9
736.3000       -5930.49     -5997.61        67.12   302.6
736.3500       -5929.57     -5996.33        66.76   301.0
736.4000       -5928.85     -5996.63        67.78   305.6
736.4500       -5929.21     -5995.87        66.66   300.5
736.5000       -5928.68     -5995.67        66.99   302.0
736.5500       -5927.39     -5994.07        66.69   300.7
736.6000       -5928.15     -5995.31        67.17   302.8
736.6500       -5930.35     -5996.46        66.11   298.0
736.7000       -5931.45     -5997.72        66.27   298.8
736.7500       -5928.73     -5993.61        64.88   292.5
736.8000       -5923.80     -5991.42        67.63   304.9
736.8500       -5927.11     -5993.30        66.20   298.4
736.9000       -5926.18     -5993.91        67.73   305.4
736.9500       -5927.00     -5991.60        64.60   291.3
737.0000       -5925.86     -5993.14        67.28   303.3
737.0500       -5927.46     -5996.18        68.73   309.8
737.1000       -5928.48     -5993.97        65.49   295.2
737.1500       -5926.14     -5994.02        67.87   306.0
737.2000       -5928.34     -5994.07        65.74   296.4
737.2500       -5927.81     -5993.49        65.68   296.1
737.3000       -5926.49     -5994.41        67.91   306.2
737.3500       -5931.66     -5997.37        65.70   296.2
737.4000       -5931.71     -5997.23        65.52   295.4
737.4500       -5926.73     -5995.20        68.46   308.7
737.5000       -5930.87     -5996.22        65.35   294.6
737.5500       -5930.48     -5996.29        65.81   296.7
737.6000       -5929.05     -5995.26        66.21   298.5
737.6500       -5930.37     -5995.34        64.96   292.9
737.7000       -5929.54     -5996.22        66.68   300.6
737.7500       -5927.44     -5996.07        68.63   309.4
737.8000       -5929.57     -5996.54        66.97   301.9
737.8500       -5929.05     -5995.52        66.47   299.7
737.9000       -5927.36     -5994.85        67.49   304.3
737.9500       -5928.31     -5993.62        65.32   294.5
738.0000       -5927.45     -5994.85        67.40   303.9
738.0500       -5929.95     -5996.01        66.06   297.8
738.1000       -5928.54     -5994.69        66.15   298.2
738.1500       -5927.61     -5995.73        68.12   307.1
738.2000       -5932.00     -5995.87        63.87   287.9
738.2500       -5922.98     -5991.44        68.45   308.6
738.3000       -5927.39     -5993.31        65.91   297.2
738.3500       -5931.81     -5995.50        63.69   287.1
738.4000       -5926.94     -5993.14        66.20   298.5
738.4500       -5928.35     -5995.55        67.20   303.0
738.5000       -5927.21     -5993.90        66.69   300.7
738.5500       -5927.53     -5993.85        66.32   299.0
738.6000       -5929.25     -5996.18        66.94   301.8
738.6500       -5929.90     -5996.21        66.31   298.9
738.7000       -5925.41     -5993.38        67.97   306.4
738.7500       -5926.12     -5993.12        67.00   302.1
738.8000       -5928.83     -5993.99        65.16   293.8
738.8500       -5927.85     -5996.30        68.45   308.6
738.9000       -5930.27     -5995.34        65.07   293.4
738.9500       -5927.69     -5995.71        68.02   306.7
739.0000       -5928.33     -5996.37        68.04   306.8
739.0500       -5929.77     -5997.26        67.49   304.3
739.1000       -5928.76     -5997.17        68.41   308.4
739.1500       -5928.22     -5995.04        66.82   301.2
739.2000       -5928.69     -5995.15        66.46   299.6
739.2500       -5926.98     -5994.45        67.47   304.2
739.3000       -5926.87     -5994.89        68.02   306.7
739.3500       -5929.91     -5996.36        66.45   299.6
739.4000       -5931.34     -5998.63        67.29   303.4
739.4500       -5933.02     -5997.99        64.96   292.9
739.5000       -5923.95     -5993.35        69.40   312.9
739.5500       -5928.59     -5996.05        67.46   304.1
739.6000       -5934.18     -5998.05        63.87   287.9
739.6500       -5929.68     -5996.42        66.74   300.9
739.7000       -5928.93     -5993.91        64.98   293.0
739.7500       -5931.32     -5997.28        65.97   297.4
739.8000       -5932.00     -5999.26        67.26   303.2
739.8500       -5928.38     -5995.27        66.89   301.6
739.9000       -5927.15     -5993.74        66.59   300.2
739.9500       -5929.89     -5996.64        66.75   301.0
740.0000       -5931.68     -5998.26        66.58   300.2
740.0500       -5929.69     -5997.97        68.28   307.9
740.1000       -5932.44     -5997.84        65.39   294.8
740.1500       -5930.75     -5996.67        65.91   297.2
740.2000       -5928.58     -5995.51        66.94   301.8
740.2500       -5932.01     -5996.33        64.32   290.0
740.3000       -5930.32     -5995.61        65.29   294.3
740.3500       -5931.88     -5996.60        64.71   291.8
740.4000       -5930.08     -5996.45        66.37   299.2
740.4500       -5929.40     -5996.92        67.52   304.4
740.5000       -5930.95     -5995.20        64.25   289.7
740.5500       -5930.68     -5995.80        65.12   293.6
740.6000       -5929.99     -5995.14        65.15   293.7
740.6500       -5927.58     -5996.01        68.43   308.5
740.7000       -5930.11     -5995.41        65.30   294.4
740.7500       -5928.67     -5994.22        65.55   295.5
740.8000       -5928.63     -5992.94        64.31   289.9
740.8500       -5927.57     -5995.45        67.88   306.0
740.9000       -5930.25     -5996.00        65.75   296.4
740.9500       -5931.95     -5997.60        65.65   296.0
741.0000       -5928.30     -5993.77        65.47   295.2
741.0500       -5926.32     -5993.43        67.11   302.6
741.1000       -5931.01     -5997.84        66.82   301.3
741.1500       -5931.31     -5999.96        68.65   309.5
741.2000       -5928.89     -5996.62        67.73   305.3
741.2500       -5926.42     -5994.75        68.33   308.1
741.3000       -5926.06     -5992.32        66.26   298.7
741.3500       -5928.63     -5994.75        66.13   298.1
741.4000       -5930.12     -5997.30        67.19   302.9
741.4500       -5928.24     -5995.37        67.13   302.7
741.5000       -5927.43     -5995.07        67.64   304.9
741.5500       -5927.58     -5995.53        67.95   306.3
741.6000       -5928.56     -5995.14        66.58   300.2
741.6500       -5928.50     -5994.93        66.44   299.5
741.7000       -5927.55     -5994.82        67.27   303.3
741.7500       -5930.57     -5995.77        65.20   294.0
741.8000       -5928.92     -5995.61        66.70   300.7
741.8500       -5928.13     -5993.40        65.27   294.3
741.9000       -5927.61     -5994.45        66.84   301.3
741.9500       -5928.70     -5994.07        65.37   294.7
742.0000       -5924.81     -5993.17        68.36   308.2
742.0500       -5923.46     -5992.69        69.23   312.1
742.1000       -5930.20     -5995.84        65.64   295.9
742.1500       -5929.72     -5997.34        67.62   304.9
742.2000       -5927.86     -5994.45        66.58   300.2
742.2500       -5928.03     -5996.58        68.55   309.1
742.3000       -5933.31     -5999.53        66.23   298.6
742.3500       -5931.37     -5996.40        65.02   293.1
742.4000       -5925.69     -5994.93        69.24   312.2
742.4500       -5929.09     -5994.29        65.20   294.0
742.5000       -5930.72     -5995.44        64.72   291.8
742.5500       -5928.51     -5994.70        66.19   298.4
742.6000       -5923.81     -5992.72        68.91   310.7
742.6500       -5932.49     -5997.40        64.90   292.6
742.7000       -5930.29     -5995.46        65.17   293.8
742.7500       -5924.09     -5992.32        68.23   307.6
742.8000       -5928.65     -5994.35        65.70   296.2
742.8500       -5926.32     -5995.55        69.23   312.1
742.9000       -5929.61     -5994.85        65.24   294.1
742.9500       -5927.06     -5994.16        67.10   302.5
743.0000       -5927.95     -5993.02        65.07   293.4
743.0500       -5926.37     -5993.03        66.66   300.5
743.1000       -5926.43     -5994.28        67.85   305.9
743.1500       -5927.22     -5994.10        66.88   301.5
743.2000       -5926.02     -5993.49        67.47   304.2
743.2500       -5929.54     -5995.38        65.83   296.8
743.3000       -5929.37     -5996.20        66.82   301.3
743.3500       -5927.79     -5995.36        67.57   304.6
743.4000       -5926.54     -5993.80        67.26   303.2
743.4500       -5931.65     -5997.77        66.11   298.1
743.5000       -5931.69     -5995.88        64.19   289.4
743.5500       -5926.14     -5994.45        68.31   308.0
743.6000       -5928.11     -5993.65        65.54   295.5
743.6500       -5928.66     -5995.08        66.42   299.5
743.7000       -5929.64     -5996.44        66.80   301.2
743.7500       -5931.09     -5998.44        67.36   303.7
743.8000       -5928.25     -5995.81        67.56   304.6
743.8500       -5926.27     -5992.48        66.21   298.5
743.9000       -5924.94     -5992.22        67.28   303.3
743.9500       -5929.95     -5995.12        65.16   293.8
744.0000       -5931.26     -5997.75        66.50   299.8
744.0500       -5925.82     -5993.97        68.15   307.2
744.1000       -5927.92     -5994.45        66.53   299.9
744.1500       -5928.99     -5996.05        67.07   302.4
744.2000       -5928.05     -5993.61        65.56   295.6
744.2500       -5928.20     -5995.51        67.31   303.4
744.3000       -5927.28     -5992.82        65.55   295.5
744.3500       -5929.01     -5994.96        65.95   297.3
744.4000       -5928.51     -5995.49        66.98   301.9
744.4500       -5928.36     -5995.27        66.91   301.6
744.5000       -5929.83     -5996.02        66.20   298.4
744.5500       -5928.10     -5995.26        67.15   302.7
744.6000       -5927.66     -5993.38        65.72   296.3
744.6500       -5926.69     -5994.41        67.72   305.3
744.7000       -5929.19     -5994.80        65.62   295.8
744.7500       -5930.55     -5996.88        66.32   299.0
744.8000       -5928.99     -5994.75        65.76   296.4
744.8500       -5926.21     -5993.46        67.25   303.2
744.9000       -5929.30     -5996.11        66.81   301.2
744.9500       -5932.58     -5997.81        65.23   294.1
745.0000       -5926.55     -5992.97        66.41   299.4
745.0500       -5922.69     -5991.06        68.37   308.2
745.1000       -5932.35     -5996.23        63.88   288.0
745.1500       -5928.37     -5995.05        66.67   300.6
745.2000       -5924.24     -5992.79        68.55   309.1
745.2500       -5930.75     -5996.94        66.19   298.4
745.3000       -5929.19     -5994.91        65.72   296.3
745.3500       -5926.71     -5992.82        66.11   298.1
745.4000       -5927.49     -5993.83        66.34   299.1
745.4500       -5929.95     -5996.19        66.25   298.7
745.5000       -5928.51     -5996.08        67.57   304.6
745.5500       -5930.49     -5996.06        65.56   295.6
745.6000       -5931.77     -5996.28        64.52   290.9
745.6500       -5927.47     -5996.77        69.31   312.5
745.7000       -5930.41     -5995.49        65.08   293.4
745.7500       -5930.61     -5997.27        66.66   300.5
745.8000       -5930.54     -5997.63        67.09   302.5
745.8500       -5929.02     -5996.65        67.64   304.9
745.9000       -5930.99     -5996.75        65.76   296.5
745.9500       -5928.32     -5994.74        66.42   299.4
746.0000       -5925.34     -5994.11        68.77   310.0
746.0500       -5930.15     -5994.12        63.97   288.4
746.1000       -5929.03     -5995.10        66.07   297.9
746.1500       -5925.27     -5992.84        67.57   304.6
746.2000       -5927.24     -5994.91        67.67   305.1
746.2500       -5930.21     -5996.59        66.39   299.3
746.3000       -5925.99     -5994.37        68.38   308.3
