Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
247.9000       -5909.05     -5975.93        66.88   301.5
247.9500       -5915.89     -5980.15        64.26   289.7
248.0000       -5912.04     -5979.01        66.97   301.9
248.0500       -5908.66     -5976.62        67.96   306.4
248.1000       -5912.65     -5977.97        65.32   294.5
248.1500       -5909.99     -5978.55        68.55   309.1
248.2000       -5912.70     -5979.39        66.70   300.7
248.2500       -5910.64     -5976.22        65.58   295.7
248.3000       -5908.24     -5975.08        66.84   301.4
248.3500       -5911.05     -5977.31        66.26   298.7
248.4000       -5911.42     -5979.03        67.61   304.8
248.4500       -5911.23     -5976.65        65.41   294.9
248.5000       -5912.25     -5979.58        67.33   303.5
248.5500       -5915.02     -5981.07        66.05   297.8
248.6000       -5910.13     -5978.82        68.70   309.7
248.6500       -5912.68     -5979.55        66.87   301.5
248.7000       -5913.71     -5978.86        65.15   293.7
248.7500       -5909.48     -5978.68        69.20   312.0
248.8000       -5914.23     -5978.60        64.38   290.2
248.8500       -5915.39     -5980.88        65.48   295.2
248.9000       -5911.44     -5978.64        67.20   303.0
248.9500       -5907.44     -5976.52        69.08   311.4
249.0000       -5913.24     -5977.89        64.66   291.5
249.0500       -5915.60     -5980.39        64.79   292.1
249.1000       -5909.77     -5976.52        66.75   300.9
249.1500       -5911.06     -5977.94        66.87   301.5
249.2000       -5914.32     -5981.20        66.88   301.5
249.2500       -5912.84     -5978.14        65.31   294.4
249.3000       -5905.84     -5974.60        68.75   310.0
249.3500       -5909.41     -5975.82        66.41   299.4
249.4000       -5911.85     -5978.42        66.57   300.1
249.4500       -5908.30     -5977.51        69.21   312.0
249.5000       -5911.29     -5978.07        66.78   301.1
249.5500       -5908.40     -5976.09        67.69   305.2
249.6000       -5911.71     -5976.84        65.12   293.6
249.6500       -5911.57     -5976.68        65.11   293.6
249.7000       -5909.98     -5976.65        66.67   300.6
249.7500       -5911.28     -5977.52        66.24   298.6
249.8000       -5911.01     -5977.74        66.73   300.8
249.8500       -5914.99     -5980.85        65.86   296.9
249.9000       -5911.39     -5978.60        67.21   303.0
249.9500       -5912.08     -5977.27        65.19   293.9
250.0000       -5908.97     -5977.09        68.12   307.1
250.0500       -5912.94     -5978.97        66.03   297.7
250.1000       -5913.67     -5980.43        66.75   300.9
250.1500       -5912.41     -5979.53        67.11   302.6
250.2000       -5914.83     -5979.96        65.13   293.6
250.2500       -5911.17     -5978.69        67.52   304.4
250.3000       -5910.69     -5978.16        67.47   304.2
250.3500       -5915.15     -5980.38        65.23   294.1
250.4000       -5914.33     -5979.10        64.77   292.0
250.4500       -5910.71     -5977.87        67.16   302.8
250.5000       -5913.16     -5979.80        66.64   300.4
250.5500       -5914.65     -5978.90        64.24   289.6
250.6000       -5910.39     -5979.62        69.23   312.1
250.6500       -5918.19     -5982.60        64.41   290.4
250.7000       -5915.19     -5983.22        68.03   306.7
250.7500       -5912.69     -5980.03        67.34   303.6
250.8000       -5915.10     -5980.62        65.52   295.4
250.8500       -5913.29     -5980.18        66.89   301.6
250.9000       -5912.64     -5978.32        65.68   296.1
250.9500       -5911.14     -5977.48        66.34   299.1
251.0000       -5912.62     -5980.07        67.45   304.1
251.0500       -5912.33     -5979.90        67.56   304.6
251.1000       -5912.16     -5978.36        66.20   298.5
251.1500       -5912.97     -5981.00        68.04   306.7
251.2000       -5913.55     -5979.66        66.11   298.0
251.2500       -5910.64     -5975.97        65.33   294.5
251.3000       -5911.27     -5978.39        67.13   302.6
251.3500       -5915.15     -5980.54        65.39   294.8
251.4000       -5914.26     -5980.99        66.73   300.9
251.4500       -5910.25     -5977.67        67.42   303.9
251.5000       -5912.93     -5978.14        65.21   294.0
251.5500       -5914.67     -5980.55        65.87   297.0
251.6000       -5912.77     -5979.47        66.70   300.7
251.6500       -5910.64     -5979.65        69.01   311.1
251.7000       -5913.70     -5979.49        65.79   296.6
251.7500       -5912.66     -5979.21        66.55   300.0
251.8000       -5911.03     -5978.07        67.04   302.3
251.8500       -5910.97     -5977.49        66.51   299.9
251.9000       -5911.98     -5978.24        66.26   298.7
251.9500       -5914.63     -5979.66        65.03   293.2
252.0000       -5913.28     -5980.80        67.52   304.4
252.0500       -5911.46     -5976.90        65.44   295.0
252.1000       -5912.71     -5980.14        67.43   304.0
252.1500       -5915.78     -5981.42        65.64   295.9
252.2000       -5910.92     -5977.05        66.13   298.2
252.2500       -5908.01     -5975.68        67.67   305.1
252.3000       -5912.04     -5978.36        66.32   299.0
252.3500       -5912.20     -5977.71        65.52   295.4
252.4000       -5907.12     -5975.73        68.61   309.3
252.4500       -5914.15     -5978.77        64.62   291.3
252.5000       -5912.97     -5979.03        66.06   297.8
252.5500       -5907.93     -5976.22        68.29   307.9
252.6000       -5911.23     -5977.78        66.55   300.0
252.6500       -5912.06     -5978.74        66.68   300.6
252.7000       -5910.90     -5978.65        67.75   305.4
252.7500       -5911.94     -5978.64        66.70   300.7
252.8000       -5911.54     -5978.60        67.06   302.3
252.8500       -5913.04     -5978.01        64.97   292.9
252.9000       -5907.91     -5976.31        68.40   308.4
252.9500       -5908.98     -5976.28        67.30   303.4
253.0000       -5914.91     -5978.06        63.14   284.7
253.0500       -5905.32     -5974.44        69.12   311.6
253.1000       -5909.78     -5976.38        66.61   300.3
253.1500       -5914.33     -5980.15        65.82   296.8
253.2000       -5906.57     -5976.08        69.52   313.4
253.2500       -5911.85     -5977.04        65.19   293.9
253.3000       -5913.60     -5979.61        66.00   297.6
253.3500       -5911.79     -5978.18        66.39   299.3
253.4000       -5908.16     -5975.79        67.63   304.9
253.4500       -5911.19     -5978.39        67.20   303.0
253.5000       -5914.04     -5979.66        65.62   295.8
253.5500       -5910.44     -5977.90        67.46   304.1
253.6000       -5909.03     -5974.73        65.70   296.2
253.6500       -5909.81     -5975.10        65.29   294.4
253.7000       -5910.81     -5976.62        65.81   296.7
253.7500       -5907.18     -5973.65        66.47   299.7
253.8000       -5909.95     -5975.23        65.27   294.3
253.8500       -5912.29     -5977.47        65.18   293.8
253.9000       -5911.02     -5977.48        66.46   299.6
253.9500       -5911.68     -5977.47        65.78   296.6
254.0000       -5912.76     -5976.31        63.55   286.5
254.0500       -5910.78     -5976.28        65.51   295.3
254.1000       -5910.43     -5976.91        66.49   299.7
254.1500       -5911.22     -5978.89        67.67   305.1
254.2000       -5909.35     -5979.50        70.14   316.2
254.2500       -5914.70     -5978.03        63.33   285.5
254.3000       -5906.67     -5976.01        69.34   312.6
254.3500       -5908.98     -5977.30        68.32   308.0
254.4000       -5916.72     -5980.00        63.28   285.3
254.4500       -5909.27     -5977.44        68.17   307.3
254.5000       -5911.03     -5976.98        65.95   297.3
254.5500       -5913.95     -5979.39        65.44   295.0
254.6000       -5912.17     -5979.27        67.09   302.5
254.6500       -5908.77     -5976.12        67.35   303.6
254.7000       -5909.69     -5976.52        66.82   301.3
254.7500       -5912.62     -5976.93        64.31   289.9
254.8000       -5909.99     -5977.92        67.93   306.2
254.8500       -5911.89     -5979.15        67.26   303.2
254.9000       -5914.16     -5979.90        65.74   296.4
254.9500       -5910.88     -5977.55        66.67   300.6
255.0000       -5905.41     -5973.51        68.10   307.0
255.0500       -5909.15     -5976.10        66.95   301.8
255.1000       -5914.03     -5978.04        64.01   288.6
255.1500       -5911.39     -5976.68        65.29   294.3
255.2000       -5911.71     -5977.75        66.04   297.7
255.2500       -5912.30     -5979.90        67.61   304.8
255.3000       -5913.42     -5979.11        65.68   296.1
255.3500       -5909.96     -5977.24        67.28   303.3
255.4000       -5910.89     -5976.35        65.46   295.1
255.4500       -5912.65     -5978.78        66.13   298.1
255.5000       -5909.13     -5976.83        67.71   305.2
255.5500       -5908.47     -5974.19        65.72   296.3
255.6000       -5908.07     -5973.22        65.15   293.7
255.6500       -5909.19     -5975.78        66.59   300.2
255.7000       -5912.89     -5977.55        64.66   291.5
255.7500       -5908.60     -5976.50        67.90   306.1
255.8000       -5910.33     -5976.45        66.12   298.1
255.8500       -5914.89     -5980.83        65.94   297.3
255.9000       -5911.06     -5978.80        67.74   305.4
255.9500       -5910.24     -5977.79        67.56   304.6
256.0000       -5913.29     -5980.53        67.24   303.2
256.0500       -5913.63     -5978.23        64.60   291.2
256.1000       -5909.35     -5976.38        67.04   302.2
256.1500       -5909.52     -5977.44        67.92   306.2
256.2000       -5912.61     -5977.06        64.45   290.6
256.2500       -5906.88     -5975.12        68.25   307.7
256.3000       -5909.84     -5976.61        66.77   301.0
256.3500       -5913.01     -5977.87        64.86   292.4
256.4000       -5905.76     -5973.83        68.07   306.9
256.4500       -5906.04     -5974.00        67.96   306.4
256.5000       -5912.61     -5976.02        63.41   285.9
256.5500       -5907.89     -5975.67        67.79   305.6
256.6000       -5910.43     -5975.65        65.22   294.0
256.6500       -5911.17     -5977.70        66.53   300.0
256.7000       -5908.17     -5975.39        67.22   303.1
256.7500       -5909.84     -5974.90        65.06   293.3
256.8000       -5909.53     -5976.09        66.55   300.0
256.8500       -5909.83     -5976.42        66.58   300.2
256.9000       -5907.09     -5975.07        67.98   306.5
256.9500       -5905.39     -5973.70        68.32   308.0
257.0000       -5914.21     -5977.37        63.15   284.7
257.0500       -5908.04     -5976.83        68.80   310.2
257.1000       -5904.47     -5970.81        66.34   299.1
257.1500       -5910.16     -5974.65        64.49   290.8
257.2000       -5910.67     -5975.51        64.84   292.3
257.2500       -5906.57     -5975.02        68.45   308.6
257.3000       -5907.94     -5976.21        68.27   307.8
257.3500       -5916.91     -5980.75        63.84   287.8
257.4000       -5910.90     -5978.80        67.90   306.1
257.4500       -5907.92     -5976.05        68.13   307.2
257.5000       -5910.86     -5977.84        66.98   302.0
257.5500       -5912.10     -5978.70        66.60   300.3
257.6000       -5909.75     -5977.40        67.65   305.0
257.6500       -5908.28     -5977.86        69.58   313.7
257.7000       -5914.49     -5978.60        64.11   289.1
257.7500       -5912.05     -5978.68        66.63   300.4
257.8000       -5905.60     -5972.85        67.24   303.2
257.8500       -5909.12     -5974.97        65.85   296.9
257.9000       -5913.29     -5978.50        65.22   294.0
257.9500       -5909.68     -5980.26        70.58   318.2
258.0000       -5911.85     -5977.40        65.55   295.5
258.0500       -5910.49     -5976.99        66.50   299.8
258.1000       -5909.37     -5975.94        66.57   300.1
258.1500       -5911.79     -5978.87        67.08   302.4
258.2000       -5912.36     -5979.15        66.79   301.1
258.2500       -5911.49     -5975.47        63.97   288.4
258.3000       -5909.73     -5977.67        67.94   306.3
258.3500       -5912.31     -5979.29        66.98   302.0
258.4000       -5911.09     -5979.82        68.73   309.9
258.4500       -5911.27     -5979.94        68.68   309.6
258.5000       -5913.01     -5976.71        63.71   287.2
258.5500       -5910.55     -5976.72        66.18   298.3
258.6000       -5913.58     -5979.05        65.47   295.2
258.6500       -5910.48     -5976.78        66.31   298.9
258.7000       -5907.65     -5977.10        69.45   313.1
258.7500       -5911.34     -5976.32        64.98   292.9
258.8000       -5908.06     -5973.04        64.98   292.9
258.8500       -5904.82     -5972.43        67.61   304.8
258.9000       -5906.75     -5975.04        68.29   307.9
258.9500       -5912.34     -5978.48        66.14   298.2
259.0000       -5911.19     -5975.58        64.39   290.3
259.0500       -5908.26     -5977.36        69.10   311.5
259.1000       -5909.83     -5976.52        66.69   300.7
259.1500       -5909.53     -5976.25        66.72   300.8
259.2000       -5911.47     -5976.76        65.29   294.4
259.2500       -5905.56     -5973.94        68.37   308.3
259.3000       -5907.79     -5975.14        67.35   303.6
259.3500       -5911.15     -5975.89        64.74   291.9
259.4000       -5906.27     -5973.91        67.64   304.9
259.4500       -5907.66     -5973.50        65.84   296.8
259.5000       -5906.57     -5973.72        67.15   302.7
259.5500       -5908.76     -5974.12        65.35   294.6
259.6000       -5907.35     -5975.15        67.81   305.7
259.6500       -5906.83     -5972.95        66.11   298.1
259.7000       -5914.50     -5978.26        63.76   287.5
259.7500       -5911.65     -5978.32        66.67   300.6
259.8000       -5907.17     -5974.08        66.91   301.7
259.8500       -5908.21     -5974.60        66.39   299.3
259.9000       -5912.34     -5978.20        65.86   296.9
259.9500       -5909.75     -5975.58        65.83   296.8
260.0000       -5907.67     -5975.99        68.32   308.0
260.0500       -5911.13     -5976.20        65.07   293.4
260.1000       -5906.12     -5974.44        68.33   308.0
260.1500       -5906.62     -5973.47        66.86   301.4
260.2000       -5910.44     -5975.98        65.54   295.5
260.2500       -5906.82     -5973.75        66.93   301.7
260.3000       -5904.88     -5974.13        69.24   312.2
260.3500       -5908.97     -5976.03        67.05   302.3
260.4000       -5910.41     -5978.51        68.10   307.0
260.4500       -5911.55     -5977.56        66.01   297.6
260.5000       -5909.58     -5976.12        66.53   300.0
260.5500       -5908.22     -5973.29        65.06   293.3
260.6000       -5908.92     -5975.27        66.35   299.1
260.6500       -5908.41     -5973.58        65.17   293.8
260.7000       -5909.30     -5976.19        66.89   301.6
260.7500       -5909.32     -5974.88        65.56   295.6
260.8000       -5908.77     -5974.57        65.80   296.6
260.8500       -5907.24     -5974.00        66.76   301.0
260.9000       -5905.50     -5972.90        67.40   303.9
260.9500       -5910.07     -5975.04        64.97   292.9
261.0000       -5909.49     -5975.09        65.60   295.7
261.0500       -5911.03     -5975.29        64.26   289.7
261.1000       -5907.31     -5973.42        66.11   298.0
261.1500       -5907.46     -5975.32        67.85   305.9
261.2000       -5909.23     -5974.98        65.75   296.4
261.2500       -5906.63     -5973.32        66.69   300.7
261.3000       -5910.19     -5974.26        64.06   288.8
261.3500       -5907.77     -5974.79        67.01   302.1
261.4000       -5911.02     -5977.24        66.22   298.6
261.4500       -5908.75     -5976.65        67.90   306.1
261.5000       -5910.60     -5977.37        66.77   301.0
261.5500       -5911.38     -5974.62        63.24   285.1
261.6000       -5904.78     -5972.57        67.79   305.6
261.6500       -5905.31     -5971.13        65.81   296.7
261.7000       -5907.83     -5973.94        66.11   298.0
261.7500       -5908.41     -5972.82        64.41   290.4
261.8000       -5903.01     -5972.79        69.78   314.6
261.8500       -5906.88     -5975.24        68.37   308.2
261.9000       -5911.16     -5976.38        65.22   294.0
261.9500       -5909.63     -5977.86        68.23   307.6
262.0000       -5909.52     -5975.86        66.34   299.1
262.0500       -5907.71     -5974.62        66.91   301.7
262.1000       -5908.10     -5975.73        67.62   304.9
262.1500       -5913.57     -5976.98        63.40   285.9
262.2000       -5906.00     -5973.64        67.65   305.0
262.2500       -5907.17     -5975.85        68.68   309.6
262.3000       -5913.53     -5976.09        62.56   282.0
262.3500       -5907.79     -5976.89        69.10   311.5
262.4000       -5913.22     -5978.95        65.73   296.4
262.4500       -5913.03     -5979.76        66.73   300.8
262.5000       -5909.15     -5977.09        67.94   306.3
262.5500       -5911.55     -5976.95        65.40   294.8
262.6000       -5911.11     -5978.53        67.42   304.0
262.6500       -5912.92     -5980.31        67.39   303.8
262.7000       -5912.39     -5978.11        65.73   296.3
262.7500       -5912.31     -5978.18        65.87   296.9
262.8000       -5913.28     -5979.14        65.86   296.9
262.8500       -5911.29     -5977.19        65.90   297.1
262.9000       -5910.96     -5976.98        66.03   297.7
262.9500       -5910.25     -5978.59        68.34   308.1
263.0000       -5911.71     -5978.07        66.36   299.2
263.0500       -5909.91     -5974.48        64.57   291.1
263.1000       -5910.20     -5976.44        66.24   298.6
263.1500       -5914.60     -5979.24        64.64   291.4
263.2000       -5909.43     -5976.36        66.93   301.8
263.2500       -5907.28     -5974.88        67.60   304.8
263.3000       -5913.52     -5977.60        64.07   288.9
263.3500       -5910.44     -5977.78        67.34   303.6
263.4000       -5909.20     -5974.81        65.61   295.8
263.4500       -5910.22     -5976.75        66.53   299.9
263.5000       -5913.84     -5978.89        65.05   293.3
263.5500       -5910.82     -5976.15        65.33   294.5
263.6000       -5904.01     -5972.51        68.51   308.9
263.6500       -5911.44     -5976.17        64.73   291.8
263.7000       -5910.94     -5978.45        67.51   304.4
263.7500       -5907.66     -5977.04        69.38   312.8
263.8000       -5913.66     -5977.39        63.73   287.3
263.8500       -5912.18     -5977.70        65.52   295.4
263.9000       -5908.86     -5976.64        67.78   305.6
263.9500       -5910.55     -5977.10        66.56   300.1
264.0000       -5913.09     -5979.04        65.95   297.3
264.0500       -5911.31     -5978.98        67.67   305.1
264.1000       -5906.09     -5976.03        69.94   315.3
264.1500       -5912.14     -5976.89        64.75   291.9
264.2000       -5914.34     -5978.75        64.40   290.4
264.2500       -5906.70     -5973.83        67.12   302.6
264.3000       -5907.48     -5975.49        68.01   306.6
264.3500       -5914.15     -5979.32        65.17   293.8
264.4000       -5911.77     -5979.24        67.46   304.1
264.4500       -5907.60     -5976.02        68.42   308.5
264.5000       -5911.19     -5975.83        64.64   291.4
264.5500       -5914.69     -5979.71        65.02   293.1
264.6000       -5911.17     -5978.35        67.18   302.9
264.6500       -5911.74     -5978.48        66.74   300.9
264.7000       -5915.95     -5981.08        65.13   293.6
264.7500       -5910.62     -5978.14        67.52   304.4
264.8000       -5910.59     -5977.16        66.57   300.1
264.8500       -5911.15     -5977.63        66.49   299.8
264.9000       -5910.33     -5977.07        66.74   300.9
264.9500       -5911.74     -5976.12        64.38   290.2
265.0000       -5908.36     -5975.65        67.29   303.4
265.0500       -5909.02     -5975.49        66.46   299.6
265.1000       -5908.23     -5975.62        67.39   303.8
265.1500       -5909.46     -5975.72        66.26   298.7
265.2000       -5914.48     -5979.24        64.76   292.0
265.2500       -5909.50     -5976.93        67.43   304.0
265.3000       -5909.00     -5975.90        66.90   301.6
265.3500       -5912.39     -5977.18        64.79   292.1
265.4000       -5908.53     -5976.43        67.89   306.1
265.4500       -5912.99     -5978.54        65.55   295.5
265.5000       -5914.20     -5979.90        65.71   296.2
265.5500       -5908.82     -5977.13        68.31   308.0
265.6000       -5911.72     -5978.99        67.27   303.3
265.6500       -5914.93     -5979.68        64.75   291.9
265.7000       -5912.80     -5979.31        66.50   299.8
265.7500       -5911.58     -5978.60        67.01   302.1
265.8000       -5914.21     -5980.46        66.25   298.7
265.8500       -5910.52     -5979.04        68.52   308.9
265.9000       -5911.59     -5977.30        65.72   296.3
265.9500       -5914.09     -5979.26        65.17   293.8
266.0000       -5911.54     -5979.53        67.99   306.5
266.0500       -5914.87     -5979.95        65.08   293.4
266.1000       -5911.70     -5977.40        65.70   296.2
266.1500       -5910.59     -5976.50        65.91   297.2
266.2000       -5910.69     -5977.09        66.39   299.3
266.2500       -5911.53     -5977.48        65.94   297.3
266.3000       -5910.92     -5977.69        66.77   301.0
266.3500       -5908.84     -5976.28        67.45   304.1
266.4000       -5911.48     -5979.18        67.70   305.2
266.4500       -5911.92     -5979.11        67.19   302.9
266.5000       -5909.46     -5976.70        67.24   303.2
266.5500       -5913.13     -5978.16        65.02   293.2
266.6000       -5912.59     -5977.65        65.06   293.3
266.6500       -5911.08     -5977.81        66.73   300.9
266.7000       -5910.99     -5977.95        66.96   301.9
266.7500       -5911.97     -5979.71        67.74   305.4
266.8000       -5914.73     -5980.49        65.76   296.5
266.8500       -5912.65     -5978.71        66.06   297.8
266.9000       -5913.82     -5979.20        65.38   294.8
266.9500       -5911.97     -5978.79        66.82   301.3
267.0000       -5913.73     -5981.56        67.83   305.8
267.0500       -5909.95     -5978.16        68.20   307.5
267.1000       -5908.60     -5973.65        65.05   293.3
267.1500       -5912.04     -5976.68        64.64   291.4
267.2000       -5913.55     -5977.62        64.07   288.9
267.2500       -5910.51     -5977.24        66.73   300.8
267.3000       -5908.58     -5974.91        66.33   299.0
267.3500       -5913.23     -5978.71        65.47   295.2
267.4000       -5911.84     -5979.06        67.21   303.0
267.4500       -5910.06     -5975.67        65.61   295.8
267.5000       -5909.61     -5976.14        66.53   299.9
267.5500       -5912.82     -5977.41        64.59   291.2
267.6000       -5909.35     -5977.34        67.99   306.5
267.6500       -5909.23     -5977.24        68.01   306.6
267.7000       -5916.96     -5980.83        63.87   287.9
267.7500       -5910.54     -5977.76        67.22   303.0
267.8000       -5906.76     -5974.97        68.21   307.5
267.8500       -5910.92     -5976.44        65.53   295.4
267.9000       -5911.82     -5977.97        66.15   298.2
267.9500       -5908.49     -5976.25        67.76   305.5
268.0000       -5907.39     -5974.52        67.13   302.6
268.0500       -5910.89     -5978.28        67.39   303.8
268.1000       -5914.52     -5979.94        65.41   294.9
268.1500       -5911.84     -5978.55        66.71   300.8
268.2000       -5910.24     -5978.08        67.84   305.8
268.2500       -5911.32     -5977.01        65.69   296.1
268.3000       -5911.40     -5977.44        66.05   297.8
268.3500       -5913.01     -5979.00        65.99   297.5
268.4000       -5910.57     -5977.99        67.42   303.9
268.4500       -5912.17     -5977.80        65.63   295.9
268.5000       -5910.74     -5977.25        66.51   299.8
268.5500       -5910.71     -5979.32        68.61   309.3
268.6000       -5916.04     -5979.04        63.01   284.1
268.6500       -5909.36     -5977.47        68.11   307.1
268.7000       -5909.73     -5976.99        67.26   303.2
268.7500       -5912.61     -5979.81        67.20   303.0
268.8000       -5913.49     -5978.32        64.83   292.3
268.8500       -5907.90     -5975.33        67.43   304.0
268.9000       -5912.56     -5977.59        65.03   293.2
268.9500       -5912.52     -5980.21        67.68   305.1
269.0000       -5906.17     -5975.45        69.28   312.4
269.0500       -5916.11     -5979.06        62.95   283.8
269.1000       -5910.37     -5978.11        67.75   305.4
269.1500       -5907.19     -5973.03        65.84   296.8
269.2000       -5908.89     -5974.95        66.05   297.8
269.2500       -5907.97     -5975.43        67.47   304.2
269.3000       -5908.09     -5974.94        66.85   301.4
269.3500       -5912.34     -5977.09        64.75   291.9
269.4000       -5911.60     -5978.43        66.83   301.3
269.4500       -5905.36     -5972.00        66.64   300.4
269.5000       -5906.05     -5972.55        66.50   299.8
269.5500       -5909.78     -5975.53        65.75   296.4
269.6000       -5909.76     -5974.38        64.62   291.3
269.6500       -5908.93     -5975.63        66.70   300.7
269.7000       -5911.47     -5975.57        64.10   289.0
269.7500       -5909.20     -5976.04        66.84   301.3
269.8000       -5908.47     -5975.40        66.93   301.8
269.8500       -5909.81     -5976.96        67.15   302.7
269.9000       -5908.64     -5975.71        67.08   302.4
269.9500       -5909.51     -5974.64        65.13   293.6
270.0000       -5908.41     -5975.64        67.23   303.1
270.0500       -5912.84     -5977.71        64.87   292.4
270.1000       -5908.81     -5977.33        68.52   308.9
270.1500       -5908.63     -5975.65        67.03   302.2
270.2000       -5911.15     -5976.46        65.32   294.5
270.2500       -5908.15     -5977.35        69.20   312.0
270.3000       -5914.01     -5977.63        63.62   286.8
270.3500       -5908.32     -5975.07        66.75   300.9
270.4000       -5909.46     -5976.14        66.68   300.6
270.4500       -5913.39     -5977.64        64.25   289.7
270.5000       -5907.47     -5976.66        69.19   311.9
270.5500       -5909.45     -5976.03        66.58   300.2
270.6000       -5911.65     -5976.20        64.55   291.0
270.6500       -5911.03     -5975.60        64.58   291.1
270.7000       -5909.33     -5977.59        68.26   307.7
270.7500       -5911.21     -5977.45        66.24   298.6
270.8000       -5911.66     -5978.29        66.63   300.4
270.8500       -5910.31     -5976.31        66.00   297.6
270.9000       -5908.59     -5975.63        67.04   302.2
270.9500       -5908.98     -5975.65        66.67   300.6
271.0000       -5915.34     -5980.13        64.79   292.1
271.0500       -5913.63     -5979.15        65.52   295.4
271.1000       -5908.68     -5976.96        68.28   307.8
271.1500       -5915.76     -5981.10        65.33   294.5
271.2000       -5915.19     -5980.50        65.31   294.5
271.2500       -5909.61     -5980.00        70.39   317.3
271.3000       -5915.89     -5979.59        63.70   287.2
271.3500       -5912.67     -5979.25        66.58   300.2
271.4000       -5907.44     -5976.18        68.75   309.9
271.4500       -5913.14     -5977.66        64.52   290.9
271.5000       -5911.90     -5979.04        67.14   302.7
271.5500       -5909.55     -5977.38        67.84   305.8
271.6000       -5910.31     -5976.33        66.02   297.7
271.6500       -5911.10     -5978.14        67.04   302.3
271.7000       -5913.36     -5976.13        62.77   283.0
271.7500       -5905.93     -5974.03        68.10   307.0
271.8000       -5910.19     -5975.65        65.46   295.1
271.8500       -5911.01     -5978.09        67.08   302.4
271.9000       -5911.14     -5978.43        67.29   303.4
271.9500       -5911.89     -5977.09        65.20   293.9
272.0000       -5906.73     -5975.93        69.20   312.0
272.0500       -5910.43     -5976.97        66.54   300.0
272.1000       -5909.79     -5976.48        66.69   300.7
272.1500       -5909.07     -5976.46        67.39   303.8
272.2000       -5909.54     -5976.82        67.28   303.3
272.2500       -5911.55     -5977.36        65.80   296.7
272.3000       -5908.83     -5976.04        67.20   303.0
272.3500       -5909.91     -5976.00        66.09   298.0
272.4000       -5909.58     -5975.20        65.62   295.8
272.4500       -5907.35     -5974.19        66.84   301.4
272.5000       -5910.58     -5977.12        66.54   300.0
272.5500       -5911.07     -5975.37        64.30   289.9
272.6000       -5906.03     -5973.40        67.37   303.7
272.6500       -5907.03     -5974.71        67.68   305.1
272.7000       -5908.69     -5973.46        64.77   292.0
272.7500       -5908.03     -5974.93        66.91   301.6
272.8000       -5909.94     -5975.36        65.42   294.9
272.8500       -5909.94     -5975.94        66.00   297.5
272.9000       -5905.27     -5972.90        67.62   304.9
272.9500       -5908.32     -5973.92        65.60   295.7
273.0000       -5910.09     -5976.33        66.25   298.7
273.0500       -5906.46     -5975.06        68.60   309.3
273.1000       -5908.44     -5973.77        65.32   294.5
273.1500       -5905.77     -5973.22        67.45   304.1
273.2000       -5908.32     -5974.46        66.14   298.2
273.2500       -5908.94     -5975.34        66.40   299.4
273.3000       -5909.94     -5975.25        65.30   294.4
273.3500       -5909.97     -5976.88        66.91   301.7
273.4000       -5911.50     -5976.51        65.01   293.1
273.4500       -5911.00     -5976.48        65.47   295.2
273.5000       -5911.22     -5976.07        64.85   292.4
273.5500       -5910.33     -5976.61        66.28   298.8
273.6000       -5908.62     -5975.17        66.55   300.0
273.6500       -5908.98     -5973.38        64.40   290.4
273.7000       -5907.56     -5974.27        66.72   300.8
273.7500       -5909.90     -5977.41        67.51   304.4
273.8000       -5911.81     -5978.02        66.21   298.5
273.8500       -5909.66     -5979.12        69.47   313.2
273.9000       -5909.96     -5975.98        66.02   297.6
273.9500       -5906.15     -5973.95        67.80   305.7
274.0000       -5910.22     -5975.68        65.46   295.1
274.0500       -5911.32     -5977.95        66.63   300.4
274.1000       -5912.30     -5978.17        65.86   296.9
274.1500       -5910.85     -5976.23        65.38   294.7
274.2000       -5907.31     -5976.67        69.36   312.7
274.2500       -5915.35     -5980.20        64.85   292.4
274.3000       -5911.59     -5979.50        67.91   306.1
274.3500       -5907.10     -5975.03        67.93   306.2
274.4000       -5911.26     -5976.44        65.18   293.9
274.4500       -5911.04     -5977.03        65.99   297.5
274.5000       -5907.05     -5975.21        68.16   307.3
274.5500       -5911.49     -5978.01        66.52   299.9
274.6000       -5913.49     -5981.47        67.98   306.5
274.6500       -5912.65     -5977.11        64.46   290.6
274.7000       -5910.78     -5976.59        65.80   296.7
274.7500       -5910.07     -5977.34        67.27   303.3
274.8000       -5914.57     -5978.58        64.00   288.6
274.8500       -5910.44     -5976.38        65.94   297.3
274.9000       -5907.26     -5975.62        68.36   308.2
274.9500       -5911.15     -5977.48        66.34   299.1
275.0000       -5913.52     -5979.13        65.62   295.8
275.0500       -5910.15     -5977.29        67.15   302.7
275.1000       -5911.74     -5977.13        65.39   294.8
275.1500       -5911.29     -5977.79        66.51   299.8
275.2000       -5910.82     -5978.50        67.68   305.1
275.2500       -5917.66     -5981.17        63.52   286.4
275.3000       -5911.03     -5979.05        68.02   306.6
275.3500       -5910.76     -5975.85        65.09   293.4
275.4000       -5915.64     -5981.08        65.44   295.0
275.4500       -5912.20     -5979.44        67.24   303.2
275.5000       -5909.10     -5976.47        67.37   303.7
275.5500       -5913.18     -5979.50        66.32   299.0
275.6000       -5914.47     -5979.66        65.19   293.9
275.6500       -5908.62     -5976.63        68.01   306.6
275.7000       -5912.78     -5978.71        65.93   297.2
275.7500       -5915.86     -5980.16        64.30   289.9
