Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
52.6000      -2080.7156   -2080.8420       0.1264   325.9
52.6500      -2080.7313   -2080.9222       0.1909   492.4
52.7000      -2080.7189   -2081.0505       0.3316   855.0
52.7500      -2080.7012   -2080.8965       0.1953   503.6
52.8000      -2080.6982   -2080.9905       0.2924   753.9
52.8500      -2080.7757   -2081.0882       0.3125   805.7
52.9000      -2080.7620   -2080.9159       0.1539   396.9
52.9500      -2080.7457   -2080.9932       0.2475   638.2
53.0000      -2080.7877   -2081.0141       0.2264   583.8
53.0500      -2080.7825   -2080.9134       0.1309   337.7
53.1000      -2080.7622   -2081.0298       0.2676   690.1
53.1500      -2080.7254   -2080.9376       0.2122   547.3
53.2000      -2080.7214   -2080.9113       0.1899   489.8
53.2500      -2080.7042   -2080.9713       0.2671   688.8
53.3000      -2080.6979   -2080.8600       0.1621   418.0
53.3500      -2080.6816   -2080.9012       0.2195   566.1
53.4000      -2080.7020   -2081.0242       0.3222   830.8
53.4500      -2080.7027   -2080.9009       0.1982   511.1
53.5000      -2080.6253   -2080.7906       0.1653   426.3
53.5500      -2080.5688   -2080.9231       0.3543   913.8
53.6000      -2080.5831   -2081.0257       0.4426  1141.3
53.6500      -2080.6187   -2080.7770       0.1583   408.2
53.7000      -2080.6132   -2080.8221       0.2090   538.9
53.7500      -2080.6209   -2080.9624       0.3415   880.6
53.8000      -2080.6920   -2080.9487       0.2567   662.0
53.8500      -2080.7045   -2080.9335       0.2290   590.7
53.9000      -2080.7180   -2080.8758       0.1578   406.9
53.9500      -2080.6988   -2080.9446       0.2458   633.9
54.0000      -2080.7468   -2081.0114       0.2647   682.5
54.0500      -2080.7434   -2080.9752       0.2318   597.7
54.1000      -2080.7011   -2080.8683       0.1673   431.3
54.1500      -2080.7230   -2080.9184       0.1954   503.8
54.2000      -2080.7487   -2081.0352       0.2865   738.8
54.2500      -2080.7402   -2081.0298       0.2896   746.9
54.3000      -2080.7471   -2080.9129       0.1658   427.6
54.3500      -2080.7139   -2080.9643       0.2504   645.8
54.4000      -2080.7254   -2080.9318       0.2064   532.2
54.4500      -2080.6633   -2080.8414       0.1781   459.3
54.5000      -2080.7240   -2081.0690       0.3451   889.9
54.5500      -2080.7061   -2080.9548       0.2487   641.4
54.6000      -2080.6870   -2080.7867       0.0997   257.1
54.6500      -2080.7053   -2080.9621       0.2568   662.2
54.7000      -2080.7011   -2081.0545       0.3534   911.3
54.7500      -2080.7201   -2080.8800       0.1598   412.2
54.8000      -2080.7209   -2080.8965       0.1755   452.7
54.8500      -2080.7628   -2080.9772       0.2144   553.0
54.9000      -2080.7671   -2080.8925       0.1254   323.3
54.9500      -2080.7718   -2081.0073       0.2355   607.3
55.0000      -2080.7941   -2081.0625       0.2683   692.0
55.0500      -2080.7516   -2080.8341       0.0825   212.8
55.1000      -2080.7239   -2080.8461       0.1221   314.9
55.1500      -2080.7524   -2081.0855       0.3330   858.8
55.2000      -2080.7477   -2080.9110       0.1634   421.3
55.2500      -2080.7890   -2080.9798       0.1907   491.8
55.3000      -2080.7719   -2081.0111       0.2392   616.9
55.3500      -2080.7517   -2080.8631       0.1114   287.3
55.4000      -2080.7891   -2080.9580       0.1688   435.3
55.4500      -2080.8136   -2081.0109       0.1973   508.8
55.5000      -2080.8058   -2080.9968       0.1910   492.4
55.5500      -2080.7992   -2081.0761       0.2769   714.1
55.6000      -2080.8202   -2080.9141       0.0939   242.1
55.6500      -2080.7818   -2080.8996       0.1178   303.9
55.7000      -2080.7829   -2081.0181       0.2352   606.6
55.7500      -2080.7833   -2080.9524       0.1691   436.0
55.8000      -2080.7780   -2080.9192       0.1413   364.3
55.8500      -2080.7953   -2081.0409       0.2455   633.2
55.9000      -2080.7494   -2081.1027       0.3533   911.1
55.9500      -2080.7537   -2080.8488       0.0951   245.2
56.0000      -2080.7914   -2080.8967       0.1052   271.4
56.0500      -2080.7806   -2081.0777       0.2971   766.2
56.1000      -2080.7882   -2081.0060       0.2177   561.5
56.1500      -2080.8514   -2080.9389       0.0875   225.6
56.2000      -2080.8587   -2080.9635       0.1048   270.1
56.2500      -2080.8711   -2081.0564       0.1853   478.0
56.3000      -2080.8227   -2081.1009       0.2782   717.4
56.3500      -2080.8486   -2081.0017       0.1531   394.8
56.4000      -2080.8290   -2080.9225       0.0935   241.0
56.4500      -2080.8688   -2081.0235       0.1547   398.8
56.5000      -2080.9023   -2081.1007       0.1984   511.8
56.5500      -2080.8987   -2081.0481       0.1494   385.2
56.6000      -2080.9129   -2080.9714       0.0585   150.7
56.6500      -2080.8680   -2080.9344       0.0663   171.1
56.7000      -2080.8440   -2081.0429       0.1989   513.0
56.7500      -2080.8777   -2081.1020       0.2242   578.2
56.8000      -2080.8602   -2081.0521       0.1920   495.0
56.8500      -2080.8520   -2080.9319       0.0799   206.0
56.9000      -2080.8128   -2080.9296       0.1169   301.4
56.9500      -2080.7998   -2081.0923       0.2925   754.3
57.0000      -2080.7542   -2081.0240       0.2698   695.8
57.0500      -2080.7333   -2080.8669       0.1337   344.7
57.1000      -2080.7007   -2081.0000       0.2993   771.8
57.1500      -2080.6829   -2081.1118       0.4289  1105.9
57.2000      -2080.6736   -2080.8271       0.1535   395.8
57.2500      -2080.7268   -2080.9321       0.2053   529.5
57.3000      -2080.7906   -2081.1169       0.3263   841.5
57.3500      -2080.8101   -2080.9763       0.1663   428.8
57.4000      -2080.8395   -2080.9788       0.1393   359.2
57.4500      -2080.8938   -2081.0787       0.1849   476.9
57.5000      -2080.9027   -2081.0515       0.1488   383.6
57.5500      -2080.9164   -2081.1018       0.1854   478.0
57.6000      -2080.8839   -2080.9924       0.1085   279.8
57.6500      -2080.8790   -2080.9912       0.1123   289.5
57.7000      -2080.8784   -2081.0702       0.1918   494.7
57.7500      -2080.8639   -2080.9999       0.1361   350.9
57.8000      -2080.8770   -2080.9900       0.1131   291.6
57.8500      -2080.8731   -2080.9467       0.0737   190.0
57.9000      -2080.8952   -2081.0620       0.1668   430.2
57.9500      -2080.8859   -2081.0932       0.2072   534.4
58.0000      -2080.8576   -2080.9491       0.0915   236.0
58.0500      -2080.8416   -2080.9717       0.1301   335.4
58.1000      -2080.8397   -2080.9578       0.1181   304.6
58.1500      -2080.8292   -2081.0105       0.1814   467.7
58.2000      -2080.8490   -2081.0045       0.1555   400.9
58.2500      -2080.7969   -2080.9877       0.1908   492.0
58.3000      -2080.8687   -2081.1062       0.2374   612.3
58.3500      -2080.8466   -2081.0313       0.1847   476.3
58.4000      -2080.8417   -2081.0866       0.2449   631.6
58.4500      -2080.8069   -2080.9848       0.1779   458.8
58.5000      -2080.8202   -2080.9792       0.1590   410.1
58.5500      -2080.8054   -2081.0482       0.2427   626.0
58.6000      -2080.7955   -2080.9447       0.1492   384.8
58.6500      -2080.7921   -2080.9715       0.1794   462.6
58.7000      -2080.7738   -2080.9182       0.1444   372.5
58.7500      -2080.7947   -2081.0518       0.2570   662.8
58.8000      -2080.8261   -2081.0278       0.2018   520.3
58.8500      -2080.8738   -2080.9562       0.0825   212.7
58.9000      -2080.8637   -2081.0508       0.1871   482.5
58.9500      -2080.9062   -2081.1090       0.2028   522.9
59.0000      -2080.8974   -2081.0585       0.1611   415.3
59.0500      -2080.9029   -2081.0280       0.1251   322.6
59.1000      -2080.8987   -2080.9792       0.0805   207.6
59.1500      -2080.9005   -2081.0544       0.1539   397.0
59.2000      -2080.8530   -2080.9847       0.1317   339.7
59.2500      -2080.8610   -2081.0429       0.1819   469.0
59.3000      -2080.8873   -2080.9844       0.0970   250.3
59.3500      -2080.8737   -2081.0418       0.1681   433.4
59.4000      -2080.8877   -2081.0576       0.1699   438.1
59.4500      -2080.8511   -2081.0729       0.2218   572.0
59.5000      -2080.8400   -2081.0045       0.1644   424.0
59.5500      -2080.7976   -2080.8517       0.0541   139.4
59.6000      -2080.7949   -2081.0067       0.2118   546.3
59.6500      -2080.7569   -2081.0816       0.3247   837.3
59.7000      -2080.7474   -2080.9324       0.1851   477.2
59.7500      -2080.7740   -2081.0241       0.2501   644.9
59.8000      -2080.7755   -2081.0880       0.3125   805.8
59.8500      -2080.7976   -2081.0866       0.2890   745.2
59.9000      -2080.7566   -2081.0308       0.2742   707.0
59.9500      -2080.7753   -2081.0161       0.2408   621.1
60.0000      -2080.7734   -2081.0962       0.3227   832.2
60.0500      -2080.7404   -2080.9774       0.2370   611.2
60.1000      -2080.7248   -2081.0265       0.3017   778.0
60.1500      -2080.7524   -2081.0990       0.3466   893.9
60.2000      -2080.7088   -2081.0290       0.3202   825.8
60.2500      -2080.6964   -2081.0566       0.3602   928.8
60.3000      -2080.7189   -2081.1012       0.3823   986.0
60.3500      -2080.5988   -2080.9819       0.3832   988.1
60.4000      -2080.6583   -2080.9450       0.2866   739.2
60.4500      -2080.7220   -2081.0400       0.3180   820.0
60.5000      -2080.7047   -2080.9779       0.2733   704.7
60.5500      -2080.6858   -2080.9686       0.2828   729.2
60.6000      -2080.7006   -2080.9441       0.2435   627.9
60.6500      -2080.6261   -2080.9305       0.3044   784.9
60.7000      -2080.6180   -2080.9337       0.3157   814.2
60.7500      -2080.6271   -2080.9566       0.3295   849.8
60.8000      -2080.6926   -2080.9230       0.2304   594.2
60.8500      -2080.6398   -2081.0292       0.3893  1004.0
60.9000      -2080.6745   -2081.0832       0.4088  1054.1
60.9500      -2080.7148   -2081.0814       0.3666   945.4
61.0000      -2080.7361   -2081.0536       0.3174   818.6
61.0500      -2080.7268   -2081.0668       0.3400   876.7
61.1000      -2080.7413   -2081.0729       0.3316   855.0
61.1500      -2080.7355   -2081.0220       0.2865   738.7
61.2000      -2080.7220   -2081.1007       0.3787   976.7
61.2500      -2080.7219   -2081.0316       0.3097   798.7
61.3000      -2080.7168   -2080.9670       0.2502   645.2
61.3500      -2080.6983   -2080.9806       0.2824   728.1
61.4000      -2080.6995   -2080.9950       0.2955   762.1
61.4500      -2080.7561   -2080.9650       0.2089   538.8
61.5000      -2080.7954   -2080.9798       0.1844   475.6
61.5500      -2080.8517   -2081.0651       0.2133   550.2
61.6000      -2080.8714   -2081.1105       0.2392   616.8
61.6500      -2080.8913   -2081.0256       0.1343   346.3
61.7000      -2080.9233   -2081.0749       0.1516   391.0
61.7500      -2080.9284   -2080.9862       0.0579   149.2
61.8000      -2080.9041   -2081.0494       0.1452   374.5
61.8500      -2080.9214   -2081.0286       0.1071   276.3
61.9000      -2080.9317   -2081.0991       0.1674   431.8
61.9500      -2080.9469   -2081.0447       0.0978   252.1
62.0000      -2080.9427   -2081.0596       0.1168   301.3
62.0500      -2080.9366   -2081.0114       0.0748   193.0
62.1000      -2080.9006   -2081.0946       0.1940   500.3
62.1500      -2080.9063   -2080.9926       0.0862   222.4
62.2000      -2080.9105   -2080.9756       0.0651   167.9
62.2500      -2080.9442   -2080.9976       0.0534   137.6
62.3000      -2080.9519   -2081.0786       0.1267   326.7
62.3500      -2080.9485   -2081.1088       0.1603   413.4
62.4000      -2080.9557   -2081.0474       0.0916   236.3
62.4500      -2080.9567   -2080.9993       0.0426   110.0
62.5000      -2080.9755   -2080.9981       0.0226    58.3
62.5500      -2080.9552   -2081.0795       0.1243   320.6
62.6000      -2080.9602   -2081.0780       0.1178   303.9
62.6500      -2080.9867   -2081.1010       0.1143   294.7
62.7000      -2080.9693   -2081.0373       0.0680   175.2
62.7500      -2080.9406   -2081.0024       0.0618   159.3
62.8000      -2080.9439   -2081.0047       0.0607   156.6
62.8500      -2080.9324   -2081.0151       0.0827   213.3
62.9000      -2080.8818   -2081.0029       0.1211   312.4
62.9500      -2080.8317   -2080.9877       0.1559   402.1
63.0000      -2080.8165   -2080.9873       0.1708   440.5
63.0500      -2080.8442   -2080.9753       0.1311   338.0
63.1000      -2080.8605   -2080.9976       0.1371   353.5
63.1500      -2080.8636   -2081.0336       0.1700   438.4
63.2000      -2080.8326   -2081.0094       0.1769   456.1
63.2500      -2080.7733   -2080.9231       0.1498   386.3
63.3000      -2080.8276   -2081.0260       0.1984   511.7
63.3500      -2080.8272   -2081.0338       0.2066   532.8
63.4000      -2080.8157   -2080.9428       0.1271   327.8
63.4500      -2080.7546   -2080.8769       0.1223   315.4
63.5000      -2080.7596   -2080.8813       0.1217   313.8
63.5500      -2080.7782   -2081.0844       0.3062   789.6
63.6000      -2080.7635   -2081.0656       0.3021   779.2
63.6500      -2080.7867   -2080.9293       0.1425   367.6
63.7000      -2080.8107   -2080.9537       0.1431   368.9
63.7500      -2080.8272   -2080.9966       0.1694   436.8
63.8000      -2080.8129   -2080.9740       0.1611   415.5
63.8500      -2080.8047   -2080.9544       0.1498   386.2
63.9000      -2080.7691   -2081.0596       0.2905   749.2
63.9500      -2080.7777   -2081.0711       0.2933   756.5
64.0000      -2080.7425   -2080.9054       0.1629   420.0
64.0500      -2080.7456   -2080.9166       0.1709   440.8
64.1000      -2080.7893   -2081.0628       0.2735   705.3
64.1500      -2080.8221   -2080.9493       0.1272   328.1
64.2000      -2080.8493   -2080.9747       0.1254   323.3
64.2500      -2080.8507   -2081.0614       0.2107   543.3
64.3000      -2080.8770   -2081.0528       0.1758   453.4
64.3500      -2080.8764   -2081.0635       0.1871   482.5
64.4000      -2080.8393   -2080.9222       0.0829   213.8
64.4500      -2080.8399   -2080.9965       0.1566   403.9
64.5000      -2080.7972   -2081.0097       0.2126   548.1
64.5500      -2080.7509   -2080.9400       0.1891   487.7
64.6000      -2080.7344   -2080.9289       0.1944   501.4
64.6500      -2080.7311   -2081.0776       0.3465   893.6
64.7000      -2080.7162   -2081.0247       0.3086   795.7
64.7500      -2080.7039   -2080.8600       0.1561   402.5
64.8000      -2080.7139   -2080.9388       0.2249   580.1
64.8500      -2080.7460   -2080.9914       0.2454   632.8
64.9000      -2080.7296   -2080.9086       0.1790   461.6
64.9500      -2080.6736   -2081.0072       0.3336   860.3
65.0000      -2080.6616   -2081.0907       0.4291  1106.7
65.0500      -2080.6733   -2080.8730       0.1997   515.0
65.1000      -2080.6879   -2080.8641       0.1762   454.4
65.1500      -2080.6844   -2081.0065       0.3221   830.6
65.2000      -2080.6700   -2080.9512       0.2812   725.3
65.2500      -2080.6555   -2080.9235       0.2679   691.0
65.3000      -2080.6299   -2081.0257       0.3958  1020.7
65.3500      -2080.5562   -2081.0535       0.4974  1282.6
65.4000      -2080.5146   -2080.7743       0.2597   669.8
65.4500      -2080.4496   -2080.8342       0.3846   991.9
65.5000      -2080.4286   -2080.7621       0.3335   860.0
65.5500      -2080.4811   -2080.9168       0.4357  1123.6
65.6000      -2080.5133   -2081.0868       0.5735  1479.0
65.6500      -2080.5026   -2080.9638       0.4611  1189.2
65.7000      -2080.5628   -2080.9319       0.3691   951.8
65.7500      -2080.4997   -2080.8673       0.3676   947.8
65.8000      -2080.5050   -2080.8912       0.3862   995.9
65.8500      -2080.4861   -2080.9678       0.4817  1242.2
65.9000      -2080.4687   -2081.0407       0.5719  1474.9
65.9500      -2080.5421   -2080.9080       0.3658   943.4
66.0000      -2080.5618   -2080.9122       0.3503   903.5
66.0500      -2080.5698   -2080.9348       0.3650   941.2
66.1000      -2080.5274   -2081.0524       0.5250  1353.9
66.1500      -2080.4833   -2080.8995       0.4161  1073.1
66.2000      -2080.5104   -2080.9932       0.4829  1245.2
66.2500      -2080.5477   -2080.8788       0.3311   853.8
66.3000      -2080.5768   -2081.0123       0.4355  1123.0
66.3500      -2080.5448   -2081.0165       0.4717  1216.5
66.4000      -2080.5738   -2081.0056       0.4318  1113.5
66.4500      -2080.5974   -2081.0103       0.4130  1064.9
66.5000      -2080.6786   -2080.8633       0.1847   476.3
66.5500      -2080.6651   -2081.0493       0.3842   990.8
66.6000      -2080.6980   -2080.9190       0.2210   569.9
66.6500      -2080.6601   -2081.0469       0.3868   997.3
66.7000      -2080.6538   -2081.1135       0.4596  1185.3
66.7500      -2080.5810   -2080.8565       0.2754   710.3
66.8000      -2080.5031   -2081.1064       0.6033  1555.8
66.8500      -2080.4490   -2081.0209       0.5719  1474.9
66.9000      -2080.3967   -2080.7658       0.3692   952.0
66.9500      -2080.3773   -2081.0664       0.6891  1777.1
67.0000      -2080.2905   -2080.9548       0.6643  1713.0
67.0500      -2080.3495   -2080.9596       0.6100  1573.1
67.1000      -2080.4778   -2080.9919       0.5141  1325.8
67.1500      -2080.4596   -2080.8695       0.4100  1057.2
67.2000      -2080.4661   -2081.0589       0.5929  1528.9
67.2500      -2080.5475   -2080.9695       0.4219  1088.1
67.3000      -2080.5660   -2080.9826       0.4165  1074.2
67.3500      -2080.5030   -2081.0672       0.5642  1455.0
67.4000      -2080.4992   -2080.8298       0.3306   852.6
67.4500      -2080.5650   -2080.9390       0.3740   964.3
67.5000      -2080.5490   -2080.9656       0.4165  1074.2
67.5500      -2080.5304   -2081.0488       0.5183  1336.7
67.6000      -2080.5598   -2080.9017       0.3420   881.9
67.6500      -2080.6351   -2080.9890       0.3540   912.8
67.7000      -2080.6236   -2081.0286       0.4050  1044.5
67.7500      -2080.6129   -2081.1038       0.4909  1265.8
67.8000      -2080.6347   -2080.9507       0.3159   814.7
67.8500      -2080.6629   -2080.9612       0.2983   769.1
67.9000      -2080.5460   -2081.0217       0.4757  1226.7
67.9500      -2080.5440   -2080.8649       0.3208   827.3
68.0000      -2080.5776   -2081.0683       0.4906  1265.3
68.0500      -2080.5953   -2080.9694       0.3741   964.7
68.1000      -2080.6067   -2080.9510       0.3443   887.8
68.1500      -2080.6348   -2081.0765       0.4417  1139.0
68.2000      -2080.6343   -2080.8540       0.2197   566.6
68.2500      -2080.6768   -2081.0642       0.3874   999.1
68.3000      -2080.6753   -2080.9725       0.2972   766.4
68.3500      -2080.7007   -2080.8886       0.1879   484.5
68.4000      -2080.7191   -2081.0078       0.2887   744.4
68.4500      -2080.7526   -2080.9358       0.1832   472.3
68.5000      -2080.7692   -2080.8880       0.1189   306.5
68.5500      -2080.7882   -2080.9543       0.1660   428.2
68.6000      -2080.7929   -2081.0827       0.2898   747.4
68.6500      -2080.8218   -2081.0775       0.2557   659.5
68.7000      -2080.7903   -2080.9231       0.1328   342.4
68.7500      -2080.7686   -2080.8866       0.1180   304.4
68.8000      -2080.7183   -2081.0400       0.3217   829.6
68.8500      -2080.7212   -2081.0091       0.2879   742.5
68.9000      -2080.7473   -2080.8918       0.1445   372.6
68.9500      -2080.7569   -2080.9396       0.1827   471.2
69.0000      -2080.8306   -2081.0623       0.2317   597.6
69.0500      -2080.8089   -2081.0487       0.2398   618.3
69.1000      -2080.8140   -2080.9748       0.1607   414.5
69.1500      -2080.7797   -2080.9414       0.1617   416.9
69.2000      -2080.7444   -2081.0079       0.2635   679.4
69.2500      -2080.7022   -2080.9936       0.2914   751.6
69.3000      -2080.7069   -2080.9151       0.2082   536.9
69.3500      -2080.6808   -2080.9538       0.2731   704.1
69.4000      -2080.6605   -2080.9792       0.3187   821.8
69.4500      -2080.7093   -2080.8798       0.1705   439.7
69.5000      -2080.7480   -2080.9698       0.2218   571.8
69.5500      -2080.7657   -2081.0817       0.3160   814.8
69.6000      -2080.7358   -2080.9733       0.2376   612.6
69.6500      -2080.7079   -2080.8429       0.1350   348.2
69.7000      -2080.7054   -2080.8597       0.1544   398.1
69.7500      -2080.6918   -2081.0449       0.3531   910.6
69.8000      -2080.7078   -2080.9682       0.2604   671.6
69.8500      -2080.8016   -2080.8393       0.0377    97.3
69.9000      -2080.8208   -2080.9821       0.1613   416.0
69.9500      -2080.8355   -2081.1149       0.2794   720.6
70.0000      -2080.8097   -2080.9835       0.1738   448.1
70.0500      -2080.7811   -2080.8458       0.0647   166.8
70.1000      -2080.7235   -2080.9534       0.2300   593.0
70.1500      -2080.7227   -2081.0969       0.3742   965.0
70.2000      -2080.7539   -2081.0103       0.2564   661.1
70.2500      -2080.7572   -2080.8594       0.1023   263.7
70.3000      -2080.7645   -2080.8887       0.1241   320.1
70.3500      -2080.7956   -2081.0322       0.2366   610.2
70.4000      -2080.7878   -2081.0954       0.3077   793.4
70.4500      -2080.7626   -2080.8627       0.1002   258.4
70.5000      -2080.7566   -2080.9337       0.1770   456.5
70.5500      -2080.7995   -2081.0626       0.2631   678.5
70.6000      -2080.8237   -2080.8749       0.0512   132.1
70.6500      -2080.8074   -2080.9014       0.0940   242.4
70.7000      -2080.8366   -2081.0944       0.2578   664.9
70.7500      -2080.8204   -2081.0209       0.2005   517.1
70.8000      -2080.8220   -2080.8788       0.0567   146.3
70.8500      -2080.8506   -2080.9835       0.1329   342.7
70.9000      -2080.8546   -2081.0729       0.2183   562.9
70.9500      -2080.8514   -2081.1051       0.2537   654.1
71.0000      -2080.8439   -2081.0738       0.2298   592.6
71.0500      -2080.7989   -2080.9685       0.1696   437.3
71.1000      -2080.8481   -2080.9142       0.0661   170.6
71.1500      -2080.8736   -2081.0034       0.1298   334.7
71.2000      -2080.8793   -2081.1051       0.2257   582.1
71.2500      -2080.8909   -2081.0605       0.1696   437.3
71.3000      -2080.8944   -2080.9832       0.0887   228.8
71.3500      -2080.8955   -2080.9577       0.0621   160.2
71.4000      -2080.9030   -2081.0541       0.1511   389.8
71.4500      -2080.9105   -2081.1151       0.2046   527.6
71.5000      -2080.9095   -2081.0520       0.1425   367.6
71.5500      -2080.9141   -2080.9932       0.0791   203.9
71.6000      -2080.9505   -2081.0106       0.0601   154.9
71.6500      -2080.9554   -2081.0679       0.1125   290.2
71.7000      -2080.9466   -2081.0935       0.1469   378.9
71.7500      -2080.9581   -2081.0656       0.1075   277.1
71.8000      -2080.9291   -2080.9732       0.0441   113.8
71.8500      -2080.9175   -2081.0182       0.1007   259.7
71.9000      -2080.9183   -2081.0676       0.1494   385.2
71.9500      -2080.9159   -2081.0985       0.1826   471.0
72.0000      -2080.9137   -2081.0048       0.0911   235.0
72.0500      -2080.9110   -2080.9835       0.0725   186.9
72.1000      -2080.9390   -2080.9992       0.0601   155.0
72.1500      -2080.9337   -2081.0822       0.1485   382.9
72.2000      -2080.9767   -2081.0888       0.1121   289.0
72.2500      -2080.9890   -2081.0970       0.1081   278.7
72.3000      -2080.9803   -2081.0257       0.0454   117.0
72.3500      -2080.9829   -2081.0373       0.0543   140.1
72.4000      -2081.0093   -2081.0416       0.0322    83.1
72.4500      -2080.9949   -2081.0889       0.0939   242.2
72.5000      -2080.9924   -2081.0647       0.0723   186.6
72.5500      -2080.9702   -2081.1135       0.1433   369.5
72.6000      -2080.9810   -2081.0705       0.0895   230.7
72.6500      -2080.9735   -2081.0462       0.0727   187.4
72.7000      -2080.9897   -2081.0068       0.0171    44.1
72.7500      -2080.9683   -2081.0515       0.0832   214.6
72.8000      -2080.9551   -2081.0692       0.1141   294.2
72.8500      -2080.9643   -2081.1030       0.1387   357.6
72.9000      -2080.9728   -2081.0508       0.0780   201.2
72.9500      -2080.9703   -2081.0771       0.1067   275.2
73.0000      -2080.9383   -2081.0559       0.1176   303.3
73.0500      -2080.9823   -2081.1210       0.1387   357.7
73.1000      -2080.9437   -2081.0410       0.0973   250.9
73.1500      -2080.9193   -2081.1067       0.1873   483.1
73.2000      -2080.8918   -2081.0736       0.1818   468.9
73.2500      -2080.8953   -2081.0908       0.1955   504.1
73.3000      -2080.9262   -2081.0633       0.1370   353.3
73.3500      -2080.9368   -2081.0793       0.1424   367.3
73.4000      -2080.9518   -2081.0965       0.1447   373.0
73.4500      -2080.9183   -2081.0675       0.1491   384.6
73.5000      -2080.9179   -2081.0602       0.1423   366.9
73.5500      -2080.9333   -2081.0728       0.1395   359.7
73.6000      -2080.8928   -2081.1133       0.2205   568.6
73.6500      -2080.8973   -2081.0514       0.1541   397.4
73.7000      -2080.9010   -2081.1003       0.1993   513.8
73.7500      -2080.8868   -2081.0624       0.1756   452.8
73.8000      -2080.9137   -2081.1114       0.1976   509.7
73.8500      -2080.9542   -2081.0683       0.1142   294.4
73.9000      -2080.9692   -2081.1062       0.1370   353.2
73.9500      -2080.9745   -2081.0293       0.0548   141.3
74.0000      -2081.0020   -2081.0720       0.0700   180.5
74.0500      -2080.9916   -2081.0418       0.0502   129.6
74.1000      -2080.9741   -2081.0858       0.1116   287.8
74.1500      -2080.9620   -2081.0821       0.1201   309.6
74.2000      -2080.9728   -2081.0924       0.1197   308.6
74.2500      -2080.9865   -2081.0586       0.0721   186.0
74.3000      -2081.0013   -2081.0688       0.0675   174.1
74.3500      -2081.0158   -2081.0966       0.0808   208.4
74.4000      -2080.9857   -2081.0976       0.1119   288.6
74.4500      -2080.9892   -2081.1006       0.1114   287.2
74.5000      -2081.0011   -2081.0861       0.0850   219.2
74.5500      -2080.9886   -2081.0522       0.0636   164.0
74.6000      -2080.9829   -2081.0630       0.0801   206.4
74.6500      -2080.9991   -2081.0973       0.0982   253.3
74.7000      -2080.9728   -2081.0891       0.1163   299.9
74.7500      -2081.0057   -2081.1174       0.1117   288.0
74.8000      -2080.9965   -2081.0835       0.0870   224.4
74.8500      -2080.9838   -2081.0452       0.0614   158.4
74.9000      -2080.9886   -2081.0347       0.0462   119.0
74.9500      -2080.9528   -2081.0410       0.0881   227.3
75.0000      -2080.9470   -2081.0702       0.1232   317.7
75.0500      -2080.9740   -2081.1065       0.1325   341.7
75.1000      -2080.9576   -2081.0980       0.1404   361.9
75.1500      -2080.9292   -2081.0715       0.1423   366.9
75.2000      -2080.9360   -2081.0451       0.1091   281.4
75.2500      -2080.9368   -2081.0146       0.0778   200.6
75.3000      -2080.9425   -2081.0107       0.0682   175.9
75.3500      -2080.9319   -2081.0630       0.1311   337.9
75.4000      -2080.9259   -2081.0968       0.1710   440.8
75.4500      -2080.8705   -2081.0616       0.1911   492.8
75.5000      -2080.8768   -2081.0032       0.1265   326.2
75.5500      -2080.9068   -2080.9997       0.0929   239.6
75.6000      -2080.8940   -2081.0099       0.1159   298.8
75.6500      -2080.8847   -2081.0711       0.1864   480.8
75.7000      -2080.9014   -2081.0659       0.1645   424.1
75.7500      -2080.8950   -2081.0493       0.1543   397.8
75.8000      -2080.9100   -2081.0779       0.1679   433.0
75.8500      -2080.9222   -2081.0730       0.1508   389.0
75.9000      -2080.9516   -2081.0967       0.1451   374.2
75.9500      -2080.9931   -2081.1154       0.1224   315.6
76.0000      -2080.9851   -2081.1062       0.1211   312.2
76.0500      -2080.9794   -2081.0815       0.1022   263.4
76.1000      -2080.9898   -2081.0493       0.0595   153.4
76.1500      -2080.9930   -2081.0569       0.0639   164.8
76.2000      -2080.9881   -2081.0495       0.0613   158.2
76.2500      -2081.0116   -2081.0820       0.0704   181.5
76.3000      -2081.0279   -2081.0958       0.0679   175.0
76.3500      -2081.0206   -2081.1190       0.0984   253.8
76.4000      -2080.9786   -2081.0643       0.0857   221.1
76.4500      -2080.9733   -2081.0564       0.0832   214.5
76.5000      -2080.9835   -2081.0530       0.0695   179.2
76.5500      -2080.9807   -2081.0970       0.1163   299.9
76.6000      -2080.9848   -2081.0882       0.1034   266.7
76.6500      -2081.0055   -2081.1121       0.1066   275.0
76.7000      -2080.9924   -2081.0516       0.0592   152.6
76.7500      -2080.9898   -2081.0704       0.0807   208.0
76.8000      -2080.9784   -2081.0303       0.0519   133.8
76.8500      -2080.9376   -2081.0822       0.1446   372.9
76.9000      -2080.9252   -2080.9968       0.0715   184.5
76.9500      -2080.9118   -2081.0721       0.1602   413.2
77.0000      -2080.8562   -2080.9607       0.1045   269.5
77.0500      -2080.8660   -2081.0936       0.2276   586.9
77.1000      -2080.9006   -2080.9963       0.0956   246.7
77.1500      -2080.8820   -2081.1089       0.2269   585.2
77.2000      -2080.8853   -2081.0217       0.1364   351.7
77.2500      -2080.8799   -2081.0683       0.1884   485.9
77.3000      -2080.8852   -2081.0336       0.1484   382.7
77.3500      -2080.8913   -2081.0805       0.1892   487.8
77.4000      -2080.8790   -2081.0460       0.1670   430.5
