Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
156.9500    -1190582.23  -1190648.09        65.86   296.9
157.0000    -1190580.87  -1190646.62        65.74   296.4
157.0500    -1190582.31  -1190649.48        67.17   302.8
157.1000    -1190582.35  -1190648.09        65.74   296.4
157.1500    -1190583.40  -1190648.09        64.69   291.7
157.2000    -1190580.90  -1190646.78        65.88   297.0
157.2500    -1190580.87  -1190647.75        66.89   301.5
157.3000    -1190583.30  -1190649.89        66.58   300.2
157.3500    -1190584.27  -1190650.93        66.66   300.5
157.4000    -1190581.49  -1190647.84        66.35   299.1
157.4500    -1190577.08  -1190645.66        68.58   309.2
157.5000    -1190580.40  -1190647.11        66.72   300.8
157.5500    -1190580.74  -1190647.85        67.11   302.6
157.6000    -1190581.32  -1190647.49        66.17   298.3
157.6500    -1190580.72  -1190647.93        67.22   303.0
157.7000    -1190580.82  -1190648.02        67.20   302.9
157.7500    -1190583.27  -1190648.10        64.83   292.3
157.8000    -1190579.42  -1190647.16        67.74   305.4
157.8500    -1190582.48  -1190648.39        65.91   297.1
157.9000    -1190579.76  -1190647.61        67.85   305.9
157.9500    -1190579.26  -1190644.77        65.51   295.3
158.0000    -1190574.78  -1190642.72        67.94   306.3
158.0500    -1190583.35  -1190649.33        65.98   297.5
158.1000    -1190584.26  -1190649.99        65.74   296.4
158.1500    -1190578.93  -1190647.61        68.67   309.6
158.2000    -1190582.26  -1190646.70        64.44   290.5
158.2500    -1190580.98  -1190647.55        66.56   300.1
158.3000    -1190581.65  -1190647.68        66.03   297.7
158.3500    -1190585.48  -1190651.55        66.06   297.8
158.4000    -1190580.71  -1190647.08        66.37   299.2
158.4500    -1190574.60  -1190644.28        69.67   314.1
158.5000    -1190583.06  -1190646.67        63.61   286.8
158.5500    -1190582.20  -1190648.34        66.14   298.2
158.6000    -1190578.07  -1190646.41        68.33   308.1
158.6500    -1190581.24  -1190647.78        66.54   300.0
158.7000    -1190580.87  -1190647.18        66.31   298.9
158.7500    -1190578.30  -1190646.08        67.78   305.6
158.8000    -1190581.01  -1190647.59        66.58   300.2
158.8500    -1190582.95  -1190648.79        65.85   296.9
158.9000    -1190579.69  -1190648.04        68.35   308.1
158.9500    -1190580.07  -1190646.72        66.66   300.5
159.0000    -1190579.53  -1190644.11        64.58   291.1
159.0500    -1190578.60  -1190645.93        67.33   303.5
159.1000    -1190582.81  -1190648.01        65.20   294.0
159.1500    -1190577.96  -1190647.06        69.10   311.5
159.2000    -1190578.80  -1190645.28        66.48   299.7
159.2500    -1190579.50  -1190646.43        66.93   301.7
159.3000    -1190579.12  -1190644.56        65.44   295.0
159.3500    -1190577.76  -1190644.25        66.48   299.7
159.4000    -1190579.04  -1190645.35        66.31   299.0
159.4500    -1190580.14  -1190648.09        67.95   306.4
159.5000    -1190579.89  -1190645.27        65.38   294.7
159.5500    -1190577.49  -1190645.12        67.63   304.9
159.6000    -1190578.59  -1190644.21        65.62   295.9
159.6500    -1190578.41  -1190645.60        67.19   302.9
159.7000    -1190578.87  -1190645.86        66.99   302.0
159.7500    -1190579.26  -1190645.08        65.82   296.7
159.8000    -1190579.72  -1190644.80        65.09   293.4
159.8500    -1190577.83  -1190643.91        66.09   297.9
159.9000    -1190579.02  -1190644.71        65.69   296.2
159.9500    -1190575.87  -1190643.19        67.32   303.5
160.0000    -1190578.27  -1190644.35        66.08   297.9
160.0500    -1190583.58  -1190649.37        65.80   296.6
160.1000    -1190580.50  -1190648.07        67.57   304.6
160.1500    -1190578.20  -1190644.80        66.60   300.3
160.2000    -1190578.62  -1190644.30        65.68   296.1
160.2500    -1190577.24  -1190643.91        66.67   300.6
160.3000    -1190578.42  -1190645.39        66.97   301.9
160.3500    -1190580.00  -1190646.07        66.06   297.8
160.4000    -1190579.28  -1190643.85        64.57   291.1
160.4500    -1190578.46  -1190645.32        66.86   301.4
160.5000    -1190579.62  -1190646.04        66.42   299.5
160.5500    -1190580.71  -1190648.03        67.31   303.5
160.6000    -1190581.62  -1190646.56        64.94   292.8
160.6500    -1190577.94  -1190646.70        68.76   310.0
160.7000    -1190581.72  -1190646.20        64.48   290.7
160.7500    -1190576.28  -1190643.14        66.86   301.4
160.8000    -1190575.08  -1190642.02        66.94   301.8
160.8500    -1190581.63  -1190645.77        64.15   289.2
160.9000    -1190581.89  -1190647.29        65.40   294.9
160.9500    -1190577.64  -1190646.89        69.24   312.2
161.0000    -1190577.22  -1190646.14        68.92   310.7
161.0500    -1190581.76  -1190647.82        66.06   297.8
161.1000    -1190579.19  -1190646.49        67.30   303.4
161.1500    -1190577.70  -1190644.76        67.06   302.4
161.2000    -1190580.09  -1190646.85        66.76   301.0
161.2500    -1190581.34  -1190647.22        65.88   297.0
161.3000    -1190576.11  -1190644.68        68.57   309.1
161.3500    -1190577.75  -1190644.95        67.20   303.0
161.4000    -1190583.81  -1190648.67        64.85   292.4
161.4500    -1190580.06  -1190647.71        67.66   305.0
161.5000    -1190578.84  -1190645.96        67.12   302.6
161.5500    -1190579.44  -1190646.94        67.50   304.3
161.6000    -1190583.87  -1190648.13        64.26   289.7
161.6500    -1190579.30  -1190646.12        66.83   301.3
161.7000    -1190577.75  -1190645.60        67.84   305.9
161.7500    -1190578.67  -1190644.79        66.12   298.1
161.8000    -1190578.63  -1190644.68        66.05   297.8
161.8500    -1190577.35  -1190645.07        67.72   305.3
161.9000    -1190576.54  -1190643.57        67.03   302.2
161.9500    -1190577.81  -1190643.39        65.58   295.7
162.0000    -1190574.49  -1190641.94        67.45   304.1
162.0500    -1190577.36  -1190644.18        66.82   301.3
162.1000    -1190578.94  -1190644.48        65.54   295.5
162.1500    -1190574.88  -1190641.78        66.90   301.6
162.2000    -1190581.81  -1190646.44        64.64   291.4
162.2500    -1190582.16  -1190648.65        66.49   299.8
162.3000    -1190578.43  -1190646.14        67.71   305.2
162.3500    -1190577.41  -1190645.08        67.66   305.0
162.4000    -1190580.10  -1190644.56        64.46   290.6
162.4500    -1190576.57  -1190644.34        67.77   305.6
162.5000    -1190577.50  -1190644.47        66.97   301.9
162.5500    -1190579.46  -1190645.95        66.49   299.8
162.6000    -1190577.05  -1190645.81        68.75   310.0
162.6500    -1190578.71  -1190645.91        67.20   303.0
162.7000    -1190580.84  -1190646.71        65.87   297.0
162.7500    -1190579.53  -1190645.17        65.64   295.9
162.8000    -1190580.04  -1190646.76        66.72   300.8
162.8500    -1190578.02  -1190646.67        68.65   309.5
162.9000    -1190580.68  -1190647.98        67.31   303.5
162.9500    -1190580.91  -1190647.25        66.34   299.1
163.0000    -1190578.75  -1190645.60        66.85   301.4
163.0500    -1190577.95  -1190643.65        65.70   296.2
163.1000    -1190576.26  -1190642.71        66.46   299.6
163.1500    -1190578.73  -1190643.96        65.23   294.1
163.2000    -1190578.34  -1190647.30        68.95   310.9
163.2500    -1190579.01  -1190646.06        67.05   302.3
163.3000    -1190575.78  -1190641.69        65.91   297.2
163.3500    -1190575.60  -1190643.69        68.09   307.0
163.4000    -1190581.48  -1190645.55        64.06   288.8
163.4500    -1190577.97  -1190644.46        66.49   299.7
163.5000    -1190578.61  -1190644.04        65.43   295.0
163.5500    -1190578.13  -1190646.48        68.35   308.2
163.6000    -1190577.47  -1190647.04        69.57   313.6
163.6500    -1190581.41  -1190645.08        63.67   287.0
163.7000    -1190579.18  -1190644.35        65.18   293.8
163.7500    -1190574.66  -1190642.98        68.32   308.0
163.8000    -1190578.03  -1190645.50        67.47   304.2
163.8500    -1190579.46  -1190646.72        67.26   303.2
163.9000    -1190576.55  -1190642.89        66.33   299.1
163.9500    -1190575.94  -1190641.84        65.90   297.1
164.0000    -1190578.81  -1190643.49        64.68   291.6
164.0500    -1190576.89  -1190643.82        66.92   301.7
164.1000    -1190576.75  -1190643.34        66.59   300.2
164.1500    -1190577.27  -1190644.57        67.29   303.4
164.2000    -1190577.30  -1190642.95        65.64   295.9
164.2500    -1190577.35  -1190643.12        65.77   296.5
164.3000    -1190578.54  -1190644.69        66.15   298.2
164.3500    -1190579.30  -1190645.42        66.11   298.1
164.4000    -1190580.55  -1190645.66        65.12   293.6
164.4500    -1190577.32  -1190644.25        66.93   301.8
164.5000    -1190581.64  -1190646.33        64.69   291.7
164.5500    -1190580.88  -1190645.19        64.31   289.9
164.6000    -1190579.53  -1190647.65        68.11   307.1
164.6500    -1190582.98  -1190645.86        62.88   283.5
164.7000    -1190575.43  -1190642.71        67.28   303.3
164.7500    -1190581.35  -1190647.42        66.07   297.9
164.8000    -1190584.11  -1190648.98        64.87   292.5
164.8500    -1190575.85  -1190645.32        69.46   313.2
164.9000    -1190577.99  -1190647.52        69.53   313.5
164.9500    -1190586.19  -1190651.22        65.03   293.2
165.0000    -1190583.61  -1190648.98        65.37   294.7
165.0500    -1190574.69  -1190643.81        69.12   311.6
165.1000    -1190580.00  -1190645.14        65.15   293.7
165.1500    -1190581.27  -1190647.90        66.63   300.4
165.2000    -1190581.52  -1190646.59        65.07   293.4
165.2500    -1190578.94  -1190646.63        67.69   305.2
165.3000    -1190579.70  -1190645.21        65.51   295.4
165.3500    -1190580.58  -1190646.24        65.66   296.0
165.4000    -1190576.29  -1190644.69        68.40   308.4
165.4500    -1190584.54  -1190647.28        62.74   282.8
165.5000    -1190583.93  -1190649.91        65.98   297.5
165.5500    -1190582.18  -1190647.60        65.42   294.9
165.6000    -1190578.60  -1190646.18        67.58   304.7
165.6500    -1190579.05  -1190647.59        68.54   309.0
165.7000    -1190585.55  -1190648.53        62.98   283.9
165.7500    -1190581.13  -1190648.32        67.19   302.9
165.8000    -1190582.14  -1190646.36        64.22   289.5
165.8500    -1190578.88  -1190646.47        67.59   304.7
165.9000    -1190582.47  -1190648.27        65.80   296.7
165.9500    -1190578.83  -1190645.94        67.11   302.6
166.0000    -1190579.00  -1190647.79        68.79   310.1
166.0500    -1190585.15  -1190648.58        63.43   286.0
166.1000    -1190579.64  -1190646.98        67.34   303.6
166.1500    -1190582.15  -1190648.73        66.57   300.1
166.2000    -1190579.51  -1190648.07        68.57   309.1
166.2500    -1190579.89  -1190645.75        65.86   296.9
166.3000    -1190578.89  -1190647.31        68.42   308.5
166.3500    -1190582.27  -1190646.77        64.50   290.8
166.4000    -1190579.42  -1190647.55        68.13   307.2
166.4500    -1190578.51  -1190646.89        68.38   308.3
166.5000    -1190582.20  -1190649.42        67.23   303.1
166.5500    -1190584.90  -1190650.41        65.51   295.4
166.6000    -1190582.04  -1190650.43        68.38   308.3
166.6500    -1190583.69  -1190651.02        67.33   303.5
166.7000    -1190581.58  -1190648.20        66.62   300.3
166.7500    -1190581.63  -1190647.99        66.36   299.2
166.8000    -1190583.15  -1190649.08        65.94   297.3
166.8500    -1190582.96  -1190649.29        66.33   299.0
166.9000    -1190582.82  -1190648.48        65.66   296.0
166.9500    -1190581.74  -1190648.63        66.90   301.6
167.0000    -1190577.55  -1190644.01        66.47   299.7
167.0500    -1190580.47  -1190648.90        68.43   308.5
167.1000    -1190583.24  -1190648.98        65.74   296.4
167.1500    -1190579.87  -1190647.77        67.90   306.1
167.2000    -1190581.62  -1190645.89        64.27   289.7
167.2500    -1190578.28  -1190645.48        67.20   303.0
167.3000    -1190580.07  -1190646.96        66.90   301.6
167.3500    -1190584.05  -1190650.13        66.08   297.9
167.4000    -1190582.47  -1190649.17        66.71   300.7
167.4500    -1190576.04  -1190645.12        69.08   311.4
167.5000    -1190581.59  -1190647.88        66.29   298.9
167.5500    -1190582.37  -1190648.79        66.42   299.4
167.6000    -1190581.67  -1190649.11        67.44   304.0
167.6500    -1190581.84  -1190648.42        66.58   300.2
167.7000    -1190580.58  -1190648.19        67.61   304.8
167.7500    -1190580.95  -1190645.61        64.66   291.5
167.8000    -1190574.52  -1190642.63        68.11   307.1
167.8500    -1190578.09  -1190644.51        66.43   299.5
167.9000    -1190579.84  -1190646.30        66.46   299.6
167.9500    -1190582.05  -1190648.32        66.27   298.8
168.0000    -1190580.76  -1190648.84        68.08   306.9
168.0500    -1190579.39  -1190646.08        66.69   300.7
168.1000    -1190581.06  -1190648.02        66.96   301.9
168.1500    -1190580.43  -1190648.72        68.29   307.9
168.2000    -1190584.90  -1190650.78        65.87   297.0
168.2500    -1190582.64  -1190649.58        66.94   301.8
168.3000    -1190579.16  -1190647.18        68.02   306.6
168.3500    -1190584.53  -1190651.15        66.62   300.3
168.4000    -1190584.52  -1190649.26        64.74   291.9
168.4500    -1190581.76  -1190649.50        67.73   305.4
168.5000    -1190583.78  -1190647.91        64.13   289.1
168.5500    -1190579.55  -1190647.12        67.57   304.6
168.6000    -1190580.61  -1190646.09        65.48   295.2
168.6500    -1190579.18  -1190646.55        67.37   303.7
168.7000    -1190581.89  -1190649.19        67.29   303.4
168.7500    -1190585.63  -1190650.10        64.47   290.6
168.8000    -1190580.12  -1190648.08        67.97   306.4
168.8500    -1190584.01  -1190650.39        66.38   299.2
168.9000    -1190584.25  -1190649.63        65.38   294.8
168.9500    -1190581.52  -1190648.76        67.24   303.2
169.0000    -1190582.48  -1190647.75        65.27   294.3
169.0500    -1190580.87  -1190648.85        67.98   306.5
169.1000    -1190584.57  -1190651.31        66.74   300.9
169.1500    -1190583.59  -1190649.77        66.18   298.4
169.2000    -1190581.64  -1190648.78        67.14   302.7
169.2500    -1190584.36  -1190649.16        64.79   292.1
169.3000    -1190580.89  -1190648.47        67.58   304.7
169.3500    -1190581.82  -1190648.52        66.71   300.7
169.4000    -1190585.35  -1190650.04        64.69   291.7
169.4500    -1190584.54  -1190651.31        66.77   301.0
169.5000    -1190583.76  -1190650.04        66.28   298.8
169.5500    -1190579.70  -1190647.18        67.48   304.2
169.6000    -1190579.66  -1190647.05        67.40   303.8
169.6500    -1190583.69  -1190649.81        66.12   298.1
169.7000    -1190582.31  -1190649.47        67.16   302.8
169.7500    -1190578.63  -1190646.71        68.08   306.9
169.8000    -1190582.62  -1190648.47        65.85   296.9
169.8500    -1190586.06  -1190651.27        65.21   294.0
169.9000    -1190582.63  -1190650.49        67.86   305.9
169.9500    -1190581.61  -1190648.10        66.50   299.8
170.0000    -1190578.74  -1190645.11        66.37   299.2
170.0500    -1190581.00  -1190647.35        66.35   299.1
170.1000    -1190582.49  -1190647.61        65.12   293.6
170.1500    -1190579.72  -1190644.64        64.92   292.7
170.2000    -1190576.04  -1190644.00        67.95   306.3
170.2500    -1190578.58  -1190646.39        67.81   305.7
170.3000    -1190582.45  -1190648.33        65.88   297.0
170.3500    -1190582.39  -1190648.02        65.62   295.8
170.4000    -1190578.09  -1190645.89        67.79   305.6
170.4500    -1190578.90  -1190646.49        67.59   304.7
170.5000    -1190583.10  -1190647.60        64.50   290.8
170.5500    -1190582.05  -1190650.91        68.87   310.5
170.6000    -1190581.17  -1190648.34        67.17   302.8
170.6500    -1190574.98  -1190642.65        67.67   305.1
170.7000    -1190579.78  -1190645.06        65.28   294.3
170.7500    -1190581.70  -1190645.49        63.80   287.6
170.8000    -1190576.30  -1190644.71        68.41   308.4
170.8500    -1190579.81  -1190646.37        66.56   300.1
170.9000    -1190579.54  -1190646.15        66.61   300.3
170.9500    -1190577.47  -1190647.31        69.84   314.9
171.0000    -1190581.22  -1190646.82        65.59   295.7
171.0500    -1190578.37  -1190644.76        66.39   299.3
171.1000    -1190580.09  -1190645.26        65.17   293.8
171.1500    -1190582.11  -1190648.95        66.83   301.3
171.2000    -1190580.23  -1190645.74        65.51   295.4
171.2500    -1190577.40  -1190644.86        67.46   304.1
171.3000    -1190582.08  -1190648.17        66.09   298.0
171.3500    -1190581.93  -1190646.37        64.44   290.5
171.4000    -1190579.78  -1190645.53        65.75   296.4
171.4500    -1190582.10  -1190646.56        64.46   290.6
171.5000    -1190577.70  -1190646.14        68.44   308.6
171.5500    -1190582.63  -1190649.67        67.04   302.2
171.6000    -1190584.61  -1190652.11        67.50   304.3
171.6500    -1190583.11  -1190650.27        67.15   302.7
171.7000    -1190581.87  -1190648.00        66.12   298.1
171.7500    -1190582.20  -1190648.88        66.68   300.6
171.8000    -1190581.35  -1190646.94        65.59   295.7
171.8500    -1190576.81  -1190644.29        67.47   304.2
171.9000    -1190580.27  -1190645.74        65.47   295.2
171.9500    -1190578.20  -1190644.03        65.83   296.8
172.0000    -1190573.39  -1190643.82        70.43   317.5
172.0500    -1190580.32  -1190644.57        64.25   289.7
172.1000    -1190578.72  -1190645.80        67.08   302.4
172.1500    -1190580.23  -1190645.71        65.48   295.2
172.2000    -1190578.16  -1190646.73        68.57   309.1
172.2500    -1190577.12  -1190643.01        65.89   297.1
172.3000    -1190577.97  -1190645.59        67.62   304.9
172.3500    -1190580.13  -1190644.04        63.91   288.1
172.4000    -1190576.72  -1190643.01        66.29   298.9
172.4500    -1190575.04  -1190643.33        68.29   307.9
172.5000    -1190577.26  -1190643.22        65.96   297.4
172.5500    -1190580.36  -1190645.19        64.83   292.3
172.6000    -1190580.24  -1190646.27        66.02   297.7
172.6500    -1190578.15  -1190645.14        66.99   302.0
172.7000    -1190581.33  -1190647.53        66.20   298.4
172.7500    -1190580.48  -1190645.88        65.40   294.9
172.8000    -1190578.47  -1190645.72        67.25   303.2
172.8500    -1190580.70  -1190645.52        64.82   292.2
172.9000    -1190579.16  -1190646.70        67.54   304.5
172.9500    -1190578.77  -1190644.70        65.93   297.2
173.0000    -1190577.77  -1190643.70        65.94   297.3
173.0500    -1190578.81  -1190645.44        66.64   300.4
173.1000    -1190579.34  -1190646.75        67.41   303.9
173.1500    -1190578.71  -1190646.65        67.94   306.3
173.2000    -1190580.95  -1190645.65        64.70   291.7
173.2500    -1190579.65  -1190645.24        65.59   295.7
173.3000    -1190578.36  -1190645.94        67.59   304.7
173.3500    -1190579.39  -1190644.97        65.58   295.7
173.4000    -1190579.77  -1190646.58        66.80   301.2
173.4500    -1190578.43  -1190644.03        65.60   295.7
173.5000    -1190578.59  -1190645.34        66.75   300.9
173.5500    -1190583.15  -1190647.31        64.16   289.3
173.6000    -1190579.85  -1190647.26        67.41   303.9
173.6500    -1190580.37  -1190647.03        66.66   300.5
173.7000    -1190580.70  -1190646.26        65.57   295.6
173.7500    -1190578.53  -1190646.17        67.64   304.9
173.8000    -1190582.15  -1190647.80        65.64   295.9
173.8500    -1190578.99  -1190647.55        68.56   309.1
173.9000    -1190582.04  -1190648.99        66.95   301.8
173.9500    -1190585.57  -1190651.96        66.40   299.3
174.0000    -1190581.67  -1190649.14        67.47   304.2
174.0500    -1190582.08  -1190648.13        66.05   297.8
174.1000    -1190578.77  -1190646.15        67.38   303.8
174.1500    -1190580.85  -1190646.64        65.78   296.6
174.2000    -1190580.84  -1190648.23        67.39   303.8
174.2500    -1190583.70  -1190647.44        63.74   287.4
174.3000    -1190580.18  -1190646.91        66.73   300.8
174.3500    -1190580.41  -1190647.56        67.15   302.7
174.4000    -1190580.83  -1190645.61        64.78   292.1
174.4500    -1190577.88  -1190647.07        69.19   311.9
174.5000    -1190584.95  -1190648.94        63.99   288.5
174.5500    -1190583.09  -1190648.46        65.37   294.7
174.6000    -1190578.91  -1190645.59        66.68   300.6
174.6500    -1190578.71  -1190646.07        67.36   303.7
174.7000    -1190581.70  -1190649.20        67.50   304.3
174.7500    -1190583.14  -1190648.79        65.65   296.0
174.8000    -1190581.44  -1190648.71        67.27   303.3
174.8500    -1190581.42  -1190649.78        68.36   308.2
174.9000    -1190583.20  -1190648.42        65.22   294.0
174.9500    -1190580.14  -1190645.32        65.18   293.9
175.0000    -1190581.18  -1190645.74        64.56   291.0
175.0500    -1190579.30  -1190649.32        70.02   315.7
175.1000    -1190584.21  -1190650.09        65.89   297.0
175.1500    -1190582.14  -1190649.52        67.37   303.8
175.2000    -1190582.99  -1190649.64        66.65   300.5
175.2500    -1190584.40  -1190649.90        65.50   295.3
175.3000    -1190581.46  -1190647.99        66.53   300.0
175.3500    -1190578.73  -1190649.12        70.40   317.4
175.4000    -1190582.56  -1190649.26        66.70   300.7
175.4500    -1190582.07  -1190649.00        66.93   301.8
175.5000    -1190581.36  -1190648.92        67.56   304.6
175.5500    -1190585.57  -1190651.08        65.50   295.3
175.6000    -1190582.75  -1190648.57        65.82   296.7
175.6500    -1190580.52  -1190646.99        66.47   299.7
175.7000    -1190580.74  -1190647.93        67.19   302.9
175.7500    -1190580.49  -1190646.65        66.16   298.3
175.8000    -1190579.47  -1190646.51        67.04   302.2
175.8500    -1190580.27  -1190645.79        65.53   295.4
175.9000    -1190577.80  -1190645.55        67.75   305.4
175.9500    -1190584.74  -1190648.54        63.80   287.6
176.0000    -1190582.37  -1190649.53        67.16   302.8
176.0500    -1190578.70  -1190646.34        67.64   304.9
176.1000    -1190579.27  -1190644.76        65.49   295.3
176.1500    -1190579.09  -1190645.96        66.87   301.5
176.2000    -1190581.22  -1190647.35        66.14   298.2
176.2500    -1190582.18  -1190649.48        67.29   303.4
176.3000    -1190580.96  -1190646.92        65.96   297.4
176.3500    -1190579.35  -1190647.26        67.91   306.2
176.4000    -1190580.48  -1190646.34        65.86   296.9
176.4500    -1190582.49  -1190648.10        65.61   295.8
176.5000    -1190580.96  -1190647.85        66.89   301.6
176.5500    -1190577.22  -1190645.59        68.37   308.2
176.6000    -1190579.61  -1190645.68        66.07   297.9
176.6500    -1190582.36  -1190649.18        66.82   301.3
176.7000    -1190580.95  -1190647.87        66.91   301.7
176.7500    -1190578.09  -1190645.72        67.64   304.9
176.8000    -1190578.10  -1190646.06        67.97   306.4
176.8500    -1190580.49  -1190647.35        66.85   301.4
176.9000    -1190582.11  -1190648.37        66.26   298.7
176.9500    -1190582.78  -1190647.56        64.78   292.1
177.0000    -1190579.98  -1190646.77        66.79   301.1
177.0500    -1190579.64  -1190645.13        65.48   295.2
177.1000    -1190581.08  -1190645.96        64.88   292.5
177.1500    -1190578.06  -1190645.11        67.05   302.3
177.2000    -1190576.71  -1190644.04        67.33   303.5
177.2500    -1190579.62  -1190646.99        67.36   303.7
177.3000    -1190581.26  -1190647.17        65.91   297.1
177.3500    -1190580.24  -1190645.84        65.60   295.8
177.4000    -1190577.98  -1190645.06        67.08   302.4
177.4500    -1190578.54  -1190645.45        66.91   301.7
177.5000    -1190582.06  -1190647.73        65.67   296.1
177.5500    -1190580.15  -1190645.73        65.58   295.7
177.6000    -1190576.93  -1190644.98        68.05   306.8
177.6500    -1190581.11  -1190647.03        65.92   297.2
177.7000    -1190582.03  -1190647.07        65.04   293.2
177.7500    -1190578.63  -1190645.65        67.02   302.1
177.8000    -1190581.33  -1190648.12        66.78   301.1
177.8500    -1190584.52  -1190649.13        64.60   291.3
177.9000    -1190584.60  -1190652.66        68.06   306.9
177.9500    -1190582.62  -1190648.80        66.18   298.4
178.0000    -1190576.20  -1190644.14        67.95   306.3
178.0500    -1190578.25  -1190644.55        66.30   298.9
178.1000    -1190579.93  -1190645.34        65.40   294.9
178.1500    -1190579.73  -1190645.88        66.15   298.2
178.2000    -1190581.85  -1190648.82        66.97   301.9
178.2500    -1190582.13  -1190648.80        66.67   300.6
178.3000    -1190577.76  -1190644.32        66.56   300.1
178.3500    -1190577.38  -1190643.14        65.76   296.5
178.4000    -1190580.92  -1190645.15        64.23   289.6
178.4500    -1190581.40  -1190648.69        67.29   303.4
178.5000    -1190578.23  -1190647.23        69.00   311.1
178.5500    -1190581.21  -1190648.29        67.08   302.4
178.6000    -1190580.58  -1190647.38        66.79   301.1
178.6500    -1190579.54  -1190647.11        67.57   304.6
178.7000    -1190581.59  -1190648.19        66.59   300.2
178.7500    -1190580.56  -1190648.67        68.10   307.0
178.8000    -1190582.13  -1190647.70        65.57   295.6
178.8500    -1190582.14  -1190648.94        66.80   301.2
178.9000    -1190583.01  -1190647.22        64.20   289.4
178.9500    -1190576.82  -1190645.46        68.64   309.4
179.0000    -1190580.48  -1190647.13        66.65   300.5
179.0500    -1190583.30  -1190648.53        65.23   294.1
179.1000    -1190581.16  -1190647.39        66.23   298.6
179.1500    -1190580.85  -1190647.12        66.28   298.8
179.2000    -1190579.28  -1190647.47        68.18   307.4
179.2500    -1190581.27  -1190647.52        66.25   298.7
179.3000    -1190579.36  -1190646.57        67.21   303.0
179.3500    -1190581.79  -1190647.83        66.03   297.7
179.4000    -1190578.62  -1190645.53        66.90   301.6
179.4500    -1190581.64  -1190648.31        66.67   300.6
179.5000    -1190582.74  -1190649.28        66.55   300.0
179.5500    -1190579.12  -1190646.07        66.95   301.8
179.6000    -1190578.54  -1190647.45        68.90   310.6
179.6500    -1190583.65  -1190650.73        67.07   302.4
179.7000    -1190583.63  -1190650.81        67.19   302.9
179.7500    -1190581.33  -1190649.08        67.75   305.4
179.8000    -1190579.75  -1190646.39        66.64   300.4
179.8500    -1190579.41  -1190646.42        67.01   302.1
179.9000    -1190580.18  -1190647.30        67.12   302.6
179.9500    -1190579.69  -1190646.55        66.85   301.4
180.0000    -1190578.59  -1190644.45        65.86   296.9
180.0500    -1190577.92  -1190645.81        67.89   306.1
180.1000    -1190584.13  -1190647.34        63.21   285.0
180.1500    -1190578.97  -1190646.11        67.14   302.7
180.2000    -1190574.35  -1190643.66        69.31   312.5
180.2500    -1190578.33  -1190645.48        67.15   302.7
180.3000    -1190580.39  -1190646.80        66.41   299.4
180.3500    -1190578.36  -1190646.75        68.39   308.3
180.4000    -1190579.98  -1190646.49        66.51   299.8
180.4500    -1190577.10  -1190645.43        68.32   308.0
180.5000    -1190579.28  -1190646.11        66.83   301.3
180.5500    -1190580.72  -1190646.88        66.16   298.3
180.6000    -1190582.40  -1190647.85        65.45   295.1
180.6500    -1190578.39  -1190645.75        67.36   303.7
180.7000    -1190578.34  -1190645.15        66.81   301.2
180.7500    -1190580.14  -1190646.70        66.56   300.1
180.8000    -1190578.09  -1190645.10        67.01   302.1
180.8500    -1190582.13  -1190647.52        65.38   294.8
180.9000    -1190579.90  -1190646.50        66.60   300.3
180.9500    -1190579.24  -1190644.41        65.17   293.8
181.0000    -1190579.30  -1190645.73        66.44   299.5
181.0500    -1190581.72  -1190647.51        65.80   296.6
181.1000    -1190580.38  -1190645.68        65.29   294.4
181.1500    -1190579.85  -1190646.80        66.95   301.8
181.2000    -1190583.79  -1190650.49        66.70   300.7
181.2500    -1190583.59  -1190650.35        66.76   301.0
181.3000    -1190578.71  -1190647.40        68.70   309.7
181.3500    -1190580.78  -1190646.65        65.87   297.0
181.4000    -1190581.34  -1190646.47        65.13   293.6
181.4500    -1190580.43  -1190646.64        66.21   298.5
181.5000    -1190580.84  -1190646.20        65.36   294.7
181.5500    -1190584.39  -1190648.68        64.29   289.9
181.6000    -1190582.31  -1190649.27        66.96   301.9
181.6500    -1190581.57  -1190647.56        65.99   297.5
181.7000    -1190581.05  -1190645.44        64.39   290.3
181.7500    -1190579.17  -1190645.51        66.34   299.1
181.8000    -1190584.81  -1190650.52        65.71   296.3
181.8500    -1190584.27  -1190650.37        66.10   298.0
181.9000    -1190578.33  -1190645.56        67.23   303.1
181.9500    -1190580.11  -1190647.98        67.88   306.0
182.0000    -1190586.77  -1190650.37        63.61   286.8
182.0500    -1190579.18  -1190646.45        67.27   303.3
182.1000    -1190576.84  -1190644.40        67.55   304.6
182.1500    -1190582.58  -1190645.77        63.19   284.9
182.2000    -1190580.50  -1190647.94        67.44   304.0
182.2500    -1190580.12  -1190648.00        67.87   306.0
182.3000    -1190582.46  -1190650.28        67.82   305.7
182.3500    -1190582.94  -1190650.14        67.20   303.0
182.4000    -1190580.54  -1190647.80        67.26   303.2
182.4500    -1190580.91  -1190647.90        66.99   302.0
182.5000    -1190582.92  -1190647.45        64.53   290.9
182.5500    -1190577.78  -1190645.03        67.25   303.2
182.6000    -1190577.95  -1190644.94        66.99   302.0
182.6500    -1190584.53  -1190648.69        64.16   289.3
182.7000    -1190577.93  -1190645.05        67.12   302.6
182.7500    -1190578.67  -1190643.78        65.11   293.5
